transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method
21630,5578-NKCXI,2026-04-16,99.25,payment,success,Credit card (automatic)
21631,5578-NKCXI,2026-05-16,99.25,payment,success,Credit card (automatic)
21632,5578-NKCXI,2026-06-16,99.25,payment,success,Credit card (automatic)
21633,5578-NKCXI,2026-07-16,99.25,payment,success,Credit card (automatic)
21634,5578-NKCXI,2026-08-16,99.25,payment,success,Credit card (automatic)
21635,1642-HMARX,2026-03-16,91.7,payment,success,Electronic check
21636,1642-HMARX,2026-04-16,91.7,payment,success,Electronic check
21637,1642-HMARX,2026-05-16,91.7,payment,success,Electronic check
21638,1642-HMARX,2026-06-16,91.7,payment,success,Electronic check
21639,1642-HMARX,2026-07-16,91.7,payment,success,Electronic check
21640,1642-HMARX,2026-08-16,91.7,payment,success,Electronic check
21641,3096-WPXBT,2026-03-16,100.7,payment,success,Credit card (automatic)
21642,3096-WPXBT,2026-04-16,100.7,payment,success,Credit card (automatic)
21643,3096-WPXBT,2026-05-16,100.7,payment,success,Credit card (automatic)
21644,3096-WPXBT,2026-06-16,100.7,payment,success,Credit card (automatic)
21645,3096-WPXBT,2026-07-16,100.7,payment,success,Credit card (automatic)
21646,3096-WPXBT,2026-08-16,100.7,payment,success,Credit card (automatic)
21647,8434-PNQZX,2026-03-16,78.45,payment,success,Credit card (automatic)
21648,8434-PNQZX,2026-04-16,78.45,payment,success,Credit card (automatic)
21649,8434-PNQZX,2026-05-16,78.45,payment,success,Credit card (automatic)
21650,8434-PNQZX,2026-06-16,78.45,payment,success,Credit card (automatic)
21651,8434-PNQZX,2026-07-16,78.45,payment,success,Credit card (automatic)
21652,8434-PNQZX,2026-08-16,78.45,payment,success,Credit card (automatic)
21653,5950-AAAGJ,2026-03-16,84.3,payment,success,Bank transfer (automatic)
21654,5950-AAAGJ,2026-04-16,84.3,payment,success,Bank transfer (automatic)
21655,5950-AAAGJ,2026-05-16,84.3,payment,success,Bank transfer (automatic)
21656,5950-AAAGJ,2026-06-16,84.3,payment,success,Bank transfer (automatic)
21657,5950-AAAGJ,2026-07-16,84.3,payment,success,Bank transfer (automatic)
21658,5950-AAAGJ,2026-08-16,84.3,payment,success,Bank transfer (automatic)
21659,4299-OPXEJ,2026-03-16,19.55,payment,success,Bank transfer (automatic)
21660,4299-OPXEJ,2026-04-16,19.55,payment,success,Bank transfer (automatic)
21661,4299-OPXEJ,2026-05-16,19.55,payment,success,Bank transfer (automatic)
21662,4299-OPXEJ,2026-06-16,19.55,payment,success,Bank transfer (automatic)
21663,4299-OPXEJ,2026-07-16,19.55,payment,success,Bank transfer (automatic)
21664,4299-OPXEJ,2026-08-16,19.55,failed_payment,failed,Bank transfer (automatic)
21665,4951-UKAAQ,2026-03-16,88.95,payment,success,Electronic check
21666,4951-UKAAQ,2026-04-16,88.95,failed_payment,failed,Electronic check
21667,4951-UKAAQ,2026-04-19,88.95,payment,success,Electronic check
21668,4951-UKAAQ,2026-05-16,88.95,payment,success,Electronic check
21669,4951-UKAAQ,2026-06-16,88.95,failed_payment,failed,Electronic check
21670,4951-UKAAQ,2026-07-16,88.95,payment,success,Electronic check
21671,4951-UKAAQ,2026-08-16,88.95,failed_payment,failed,Electronic check
21672,4951-UKAAQ,2026-08-19,88.95,payment,success,Electronic check
21673,9618-LFJRU,2026-03-16,20.45,payment,success,Credit card (automatic)
21674,9618-LFJRU,2026-04-16,20.45,payment,success,Credit card (automatic)
21675,9618-LFJRU,2026-05-16,20.45,payment,success,Credit card (automatic)
21676,9618-LFJRU,2026-06-16,20.45,payment,success,Credit card (automatic)
21677,9618-LFJRU,2026-07-16,20.45,payment,success,Credit card (automatic)
21678,9618-LFJRU,2026-08-16,20.45,payment,success,Credit card (automatic)
21679,6693-DJWTY,2026-03-16,55.6,payment,success,Credit card (automatic)
21680,6693-DJWTY,2026-04-16,55.6,payment,success,Credit card (automatic)
21681,6693-DJWTY,2026-05-16,55.6,payment,success,Credit card (automatic)
21682,6693-DJWTY,2026-06-16,55.6,payment,success,Credit card (automatic)
21683,6693-DJWTY,2026-07-16,55.6,payment,success,Credit card (automatic)
21684,6693-DJWTY,2026-08-16,55.6,payment,success,Credit card (automatic)
21685,0744-GKNGE,2026-03-16,86.8,payment,success,Bank transfer (automatic)
21686,0744-GKNGE,2026-04-16,86.8,payment,success,Bank transfer (automatic)
21687,0744-GKNGE,2026-05-16,86.8,payment,success,Bank transfer (automatic)
21688,0744-GKNGE,2026-06-16,86.8,payment,success,Bank transfer (automatic)
21689,0744-GKNGE,2026-07-16,86.8,payment,success,Bank transfer (automatic)
21690,0744-GKNGE,2026-08-16,86.8,payment,success,Bank transfer (automatic)
21691,6447-EGDIV,2026-03-16,20.95,payment,success,Mailed check
21692,6447-EGDIV,2026-04-16,20.95,payment,success,Mailed check
21693,6447-EGDIV,2026-05-16,20.95,payment,success,Mailed check
21694,6447-EGDIV,2026-06-16,20.95,payment,success,Mailed check
21695,6447-EGDIV,2026-07-16,20.95,payment,success,Mailed check
21696,6447-EGDIV,2026-08-16,20.95,payment,success,Mailed check
21697,1167-OYZJF,2026-03-16,20.05,payment,success,Bank transfer (automatic)
21698,1167-OYZJF,2026-04-16,20.05,payment,success,Bank transfer (automatic)
21699,1167-OYZJF,2026-05-16,20.05,failed_payment,failed,Bank transfer (automatic)
21700,1167-OYZJF,2026-05-19,20.05,payment,success,Bank transfer (automatic)
21701,1167-OYZJF,2026-06-16,20.05,payment,success,Bank transfer (automatic)
21702,1167-OYZJF,2026-07-16,20.05,payment,success,Bank transfer (automatic)
21703,1167-OYZJF,2026-08-16,20.05,payment,success,Bank transfer (automatic)
21704,2108-YKQTY,2026-03-16,50.7,payment,success,Credit card (automatic)
21705,2108-YKQTY,2026-04-16,50.7,failed_payment,failed,Credit card (automatic)
21706,2108-YKQTY,2026-04-19,50.7,payment,success,Credit card (automatic)
21707,2108-YKQTY,2026-05-16,50.7,payment,success,Credit card (automatic)
21708,2108-YKQTY,2026-06-16,50.7,payment,success,Credit card (automatic)
21709,2108-YKQTY,2026-07-16,50.7,payment,success,Credit card (automatic)
21710,2108-YKQTY,2026-08-16,50.7,payment,success,Credit card (automatic)
21711,4806-DXQCE,2026-03-16,113.65,payment,success,Electronic check
21712,4806-DXQCE,2026-04-16,113.65,payment,success,Electronic check
21713,4806-DXQCE,2026-05-16,113.65,payment,success,Electronic check
21714,4806-DXQCE,2026-06-16,113.65,payment,success,Electronic check
21715,4806-DXQCE,2026-07-16,113.65,payment,success,Electronic check
21716,4806-DXQCE,2026-08-16,113.65,payment,success,Electronic check
21717,4918-QLLIW,2026-03-16,53.4,payment,success,Credit card (automatic)
21718,4918-QLLIW,2026-04-16,53.4,payment,success,Credit card (automatic)
21719,4918-QLLIW,2026-05-16,53.4,payment,success,Credit card (automatic)
21720,4918-QLLIW,2026-06-16,53.4,payment,success,Credit card (automatic)
21721,4918-QLLIW,2026-07-16,53.4,payment,success,Credit card (automatic)
21722,4918-QLLIW,2026-08-16,53.4,payment,success,Credit card (automatic)
21723,7056-IMHCC,2026-03-16,101.9,payment,success,Electronic check
21724,7056-IMHCC,2026-04-16,101.9,payment,success,Electronic check
21725,7056-IMHCC,2026-05-16,101.9,payment,success,Electronic check
21726,7056-IMHCC,2026-06-16,101.9,payment,success,Electronic check
21727,7056-IMHCC,2026-07-16,101.9,failed_payment,failed,Electronic check
21728,7056-IMHCC,2026-08-16,101.9,payment,success,Electronic check
21729,4854-SSLTN,2026-03-16,59.5,payment,success,Mailed check
21730,4854-SSLTN,2026-04-16,59.5,payment,success,Mailed check
21731,4854-SSLTN,2026-05-16,59.5,failed_payment,failed,Mailed check
21732,4854-SSLTN,2026-05-19,59.5,payment,success,Mailed check
21733,4854-SSLTN,2026-06-16,59.5,payment,success,Mailed check
21734,4854-SSLTN,2026-07-16,59.5,payment,success,Mailed check
21735,4854-SSLTN,2026-08-16,59.5,payment,success,Mailed check
21736,5294-DMSFH,2026-03-16,87.8,payment,success,Credit card (automatic)
21737,5294-DMSFH,2026-04-16,87.8,failed_payment,failed,Credit card (automatic)
21738,5294-DMSFH,2026-05-16,87.8,payment,success,Credit card (automatic)
21739,5294-DMSFH,2026-06-16,87.8,payment,success,Credit card (automatic)
21740,5294-DMSFH,2026-07-16,87.8,payment,success,Credit card (automatic)
21741,5294-DMSFH,2026-08-16,87.8,payment,success,Credit card (automatic)
21742,4837-PZTIC,2026-03-16,41.9,payment,success,Mailed check
21743,4837-PZTIC,2026-04-16,41.9,payment,success,Mailed check
21744,4837-PZTIC,2026-05-16,41.9,payment,success,Mailed check
21745,4837-PZTIC,2026-06-16,41.9,payment,success,Mailed check
21746,4837-PZTIC,2026-07-16,41.9,payment,success,Mailed check
21747,4837-PZTIC,2026-08-16,41.9,payment,success,Mailed check
21748,1625-JAIIY,2026-03-16,83.0,failed_payment,failed,Electronic check
21749,1625-JAIIY,2026-04-16,83.0,payment,success,Electronic check
21750,1625-JAIIY,2026-05-16,83.0,payment,success,Electronic check
21751,1625-JAIIY,2026-06-16,83.0,failed_payment,failed,Electronic check
21752,1625-JAIIY,2026-07-16,83.0,failed_payment,failed,Electronic check
21753,1625-JAIIY,2026-08-16,83.0,payment,success,Electronic check
21754,0603-OLQDC,2026-03-16,69.85,payment,success,Mailed check
21755,0603-OLQDC,2026-04-16,69.85,payment,success,Mailed check
21756,0603-OLQDC,2026-05-16,69.85,payment,success,Mailed check
21757,0603-OLQDC,2026-06-16,69.85,payment,success,Mailed check
21758,0603-OLQDC,2026-07-16,69.85,payment,success,Mailed check
21759,0603-OLQDC,2026-08-16,69.85,payment,success,Mailed check
21760,3272-VUHPV,2026-03-16,56.3,payment,success,Bank transfer (automatic)
21761,3272-VUHPV,2026-04-16,56.3,failed_payment,failed,Bank transfer (automatic)
21762,3272-VUHPV,2026-04-19,56.3,payment,success,Bank transfer (automatic)
21763,3272-VUHPV,2026-05-16,56.3,failed_payment,failed,Bank transfer (automatic)
21764,3272-VUHPV,2026-05-19,56.3,payment,success,Bank transfer (automatic)
21765,3272-VUHPV,2026-06-16,56.3,payment,success,Bank transfer (automatic)
21766,3272-VUHPV,2026-07-16,56.3,payment,success,Bank transfer (automatic)
21767,3272-VUHPV,2026-08-16,56.3,payment,success,Bank transfer (automatic)
21768,4176-FXYBO,2026-03-16,109.55,payment,success,Electronic check
21769,4176-FXYBO,2026-04-16,109.55,payment,success,Electronic check
21770,4176-FXYBO,2026-05-16,109.55,payment,success,Electronic check
21771,4176-FXYBO,2026-06-16,109.55,payment,success,Electronic check
21772,4176-FXYBO,2026-07-16,109.55,payment,success,Electronic check
21773,4176-FXYBO,2026-08-16,109.55,payment,success,Electronic check
21774,1063-DHQJF,2026-03-16,92.15,payment,success,Mailed check
21775,1063-DHQJF,2026-04-16,92.15,payment,success,Mailed check
21776,1063-DHQJF,2026-05-16,92.15,payment,success,Mailed check
21777,1063-DHQJF,2026-06-16,92.15,payment,success,Mailed check
21778,1063-DHQJF,2026-07-16,92.15,payment,success,Mailed check
21779,1063-DHQJF,2026-08-16,92.15,payment,success,Mailed check
21780,8663-UPDGF,2026-03-16,69.5,payment,success,Bank transfer (automatic)
21781,8663-UPDGF,2026-04-16,69.5,payment,success,Bank transfer (automatic)
21782,8663-UPDGF,2026-05-16,69.5,payment,success,Bank transfer (automatic)
21783,8663-UPDGF,2026-06-16,69.5,payment,success,Bank transfer (automatic)
21784,8663-UPDGF,2026-07-16,69.5,payment,success,Bank transfer (automatic)
21785,8663-UPDGF,2026-08-16,69.5,payment,success,Bank transfer (automatic)
21786,6719-FGEDO,2026-03-16,97.0,payment,success,Bank transfer (automatic)
21787,6719-FGEDO,2026-04-16,97.0,payment,success,Bank transfer (automatic)
21788,6719-FGEDO,2026-05-16,97.0,payment,success,Bank transfer (automatic)
21789,6719-FGEDO,2026-06-16,97.0,payment,success,Bank transfer (automatic)
21790,6719-FGEDO,2026-07-16,97.0,payment,success,Bank transfer (automatic)
21791,6719-FGEDO,2026-08-16,97.0,payment,success,Bank transfer (automatic)
21792,1837-YQUCE,2026-03-16,58.35,payment,success,Bank transfer (automatic)
21793,1837-YQUCE,2026-04-16,58.35,payment,success,Bank transfer (automatic)
21794,1837-YQUCE,2026-05-16,58.35,payment,success,Bank transfer (automatic)
21795,1837-YQUCE,2026-06-16,58.35,failed_payment,failed,Bank transfer (automatic)
21796,1837-YQUCE,2026-06-19,58.35,payment,success,Bank transfer (automatic)
21797,1837-YQUCE,2026-07-16,58.35,payment,success,Bank transfer (automatic)
21798,1837-YQUCE,2026-08-16,58.35,payment,success,Bank transfer (automatic)
21799,2947-DOMLJ,2026-03-16,50.6,payment,success,Mailed check
21800,2947-DOMLJ,2026-04-16,50.6,payment,success,Mailed check
21801,2947-DOMLJ,2026-05-16,50.6,payment,success,Mailed check
21802,2947-DOMLJ,2026-06-16,50.6,payment,success,Mailed check
21803,2947-DOMLJ,2026-07-16,50.6,payment,success,Mailed check
21804,2947-DOMLJ,2026-08-16,50.6,payment,success,Mailed check
21805,4112-LUEIZ,2026-03-16,89.5,payment,success,Electronic check
21806,4112-LUEIZ,2026-04-16,89.5,payment,success,Electronic check
21807,4112-LUEIZ,2026-05-16,89.5,payment,success,Electronic check
21808,4112-LUEIZ,2026-06-16,89.5,payment,success,Electronic check
21809,4112-LUEIZ,2026-07-16,89.5,payment,success,Electronic check
21810,4112-LUEIZ,2026-08-16,89.5,payment,success,Electronic check
21811,0369-ZGOVK,2026-03-16,70.4,payment,success,Bank transfer (automatic)
21812,0369-ZGOVK,2026-04-16,70.4,payment,success,Bank transfer (automatic)
21813,0369-ZGOVK,2026-05-16,70.4,payment,success,Bank transfer (automatic)
21814,0369-ZGOVK,2026-06-16,70.4,payment,success,Bank transfer (automatic)
21815,0369-ZGOVK,2026-07-16,70.4,payment,success,Bank transfer (automatic)
21816,0369-ZGOVK,2026-08-16,70.4,payment,success,Bank transfer (automatic)
21817,4510-HIMLV,2026-03-16,69.8,failed_payment,failed,Electronic check
21818,4510-HIMLV,2026-03-19,69.8,payment,success,Electronic check
21819,4510-HIMLV,2026-04-16,69.8,payment,success,Electronic check
21820,4510-HIMLV,2026-05-16,69.8,payment,success,Electronic check
21821,4510-HIMLV,2026-06-16,69.8,payment,success,Electronic check
21822,4510-HIMLV,2026-07-16,69.8,payment,success,Electronic check
21823,4510-HIMLV,2026-08-16,69.8,payment,success,Electronic check
21824,9919-KNPOO,2026-03-16,94.3,payment,success,Electronic check
21825,9919-KNPOO,2026-04-16,94.3,payment,success,Electronic check
21826,9919-KNPOO,2026-05-16,94.3,payment,success,Electronic check
21827,9919-KNPOO,2026-06-16,94.3,payment,success,Electronic check
21828,9919-KNPOO,2026-07-16,94.3,payment,success,Electronic check
21829,9919-KNPOO,2026-08-16,94.3,payment,success,Electronic check
21830,8749-JMNKX,2026-03-16,93.8,failed_payment,failed,Bank transfer (automatic)
21831,8749-JMNKX,2026-03-19,93.8,payment,success,Bank transfer (automatic)
21832,8749-JMNKX,2026-04-16,93.8,payment,success,Bank transfer (automatic)
21833,8749-JMNKX,2026-05-16,93.8,failed_payment,failed,Bank transfer (automatic)
21834,8749-JMNKX,2026-06-16,93.8,payment,success,Bank transfer (automatic)
21835,8749-JMNKX,2026-07-16,93.8,failed_payment,failed,Bank transfer (automatic)
21836,8749-JMNKX,2026-08-16,93.8,payment,success,Bank transfer (automatic)
21837,7872-BAAZR,2026-03-16,19.55,payment,success,Bank transfer (automatic)
21838,7872-BAAZR,2026-04-16,19.55,payment,success,Bank transfer (automatic)
21839,7872-BAAZR,2026-05-16,19.55,payment,success,Bank transfer (automatic)
21840,7872-BAAZR,2026-06-16,19.55,payment,success,Bank transfer (automatic)
21841,7872-BAAZR,2026-07-16,19.55,payment,success,Bank transfer (automatic)
21842,7872-BAAZR,2026-08-16,19.55,payment,success,Bank transfer (automatic)
21843,9391-LMANN,2026-03-16,95.95,failed_payment,failed,Electronic check
21844,9391-LMANN,2026-03-19,95.95,payment,success,Electronic check
21845,9391-LMANN,2026-04-16,95.95,payment,success,Electronic check
21846,9391-LMANN,2026-05-16,95.95,payment,success,Electronic check
21847,9391-LMANN,2026-06-16,95.95,payment,success,Electronic check
21848,9391-LMANN,2026-07-16,95.95,payment,success,Electronic check
21849,9391-LMANN,2026-08-16,95.95,payment,success,Electronic check
21850,2430-USGXP,2026-03-16,101.05,failed_payment,failed,Electronic check
21851,2430-USGXP,2026-04-16,101.05,payment,success,Electronic check
21852,2430-USGXP,2026-05-16,101.05,payment,success,Electronic check
21853,2430-USGXP,2026-06-16,101.05,payment,success,Electronic check
21854,2430-USGXP,2026-07-16,101.05,payment,success,Electronic check
21855,2430-USGXP,2026-08-16,101.05,failed_payment,failed,Electronic check
21856,2430-USGXP,2026-08-19,101.05,payment,success,Electronic check
21857,8174-TBVCF,2026-03-16,94.8,payment,success,Credit card (automatic)
21858,8174-TBVCF,2026-04-16,94.8,payment,success,Credit card (automatic)
21859,8174-TBVCF,2026-05-16,94.8,payment,success,Credit card (automatic)
21860,8174-TBVCF,2026-06-16,94.8,payment,success,Credit card (automatic)
21861,8174-TBVCF,2026-07-16,94.8,payment,success,Credit card (automatic)
21862,8174-TBVCF,2026-08-16,94.8,payment,success,Credit card (automatic)
21863,1698-XFZCI,2026-03-16,107.75,payment,success,Electronic check
21864,1698-XFZCI,2026-04-16,107.75,payment,success,Electronic check
21865,1698-XFZCI,2026-05-16,107.75,payment,success,Electronic check
21866,1698-XFZCI,2026-06-16,107.75,failed_payment,failed,Electronic check
21867,1698-XFZCI,2026-06-19,107.75,payment,success,Electronic check
21868,1698-XFZCI,2026-07-16,107.75,payment,success,Electronic check
21869,1698-XFZCI,2026-08-16,107.75,payment,success,Electronic check
21870,1877-HKBQX,2026-03-16,54.6,payment,success,Mailed check
21871,1877-HKBQX,2026-04-16,54.6,payment,success,Mailed check
21872,1877-HKBQX,2026-05-16,54.6,payment,success,Mailed check
21873,1877-HKBQX,2026-06-16,54.6,payment,success,Mailed check
21874,1877-HKBQX,2026-07-16,54.6,payment,success,Mailed check
21875,1877-HKBQX,2026-08-16,54.6,payment,success,Mailed check
21876,4450-DLLMH,2026-03-16,71.3,payment,success,Credit card (automatic)
21877,4450-DLLMH,2026-04-16,71.3,payment,success,Credit card (automatic)
21878,4450-DLLMH,2026-05-16,71.3,payment,success,Credit card (automatic)
21879,4450-DLLMH,2026-06-16,71.3,payment,success,Credit card (automatic)
21880,4450-DLLMH,2026-07-16,71.3,payment,success,Credit card (automatic)
21881,4450-DLLMH,2026-08-16,71.3,payment,success,Credit card (automatic)
21882,0428-AXXLJ,2026-03-16,19.5,payment,success,Bank transfer (automatic)
21883,0428-AXXLJ,2026-04-16,19.5,payment,success,Bank transfer (automatic)
21884,0428-AXXLJ,2026-05-16,19.5,payment,success,Bank transfer (automatic)
21885,0428-AXXLJ,2026-06-16,19.5,payment,success,Bank transfer (automatic)
21886,0428-AXXLJ,2026-07-16,19.5,payment,success,Bank transfer (automatic)
21887,0428-AXXLJ,2026-08-16,19.5,payment,success,Bank transfer (automatic)
21888,2746-DIJLO,2026-03-16,56.3,payment,success,Credit card (automatic)
21889,2746-DIJLO,2026-04-16,56.3,payment,success,Credit card (automatic)
21890,2746-DIJLO,2026-05-16,56.3,payment,success,Credit card (automatic)
21891,2746-DIJLO,2026-06-16,56.3,payment,success,Credit card (automatic)
21892,2746-DIJLO,2026-07-16,56.3,payment,success,Credit card (automatic)
21893,2746-DIJLO,2026-08-16,56.3,payment,success,Credit card (automatic)
21894,5955-ERIHD,2026-03-16,94.7,payment,success,Electronic check
21895,5955-ERIHD,2026-04-16,94.7,payment,success,Electronic check
21896,5955-ERIHD,2026-05-16,94.7,payment,success,Electronic check
21897,5955-ERIHD,2026-06-16,94.7,payment,success,Electronic check
21898,5955-ERIHD,2026-07-16,94.7,payment,success,Electronic check
21899,5955-ERIHD,2026-08-16,94.7,payment,success,Electronic check
21900,0917-EZOLA,2026-03-16,104.15,payment,success,Bank transfer (automatic)
21901,0917-EZOLA,2026-04-16,104.15,payment,success,Bank transfer (automatic)
21902,0917-EZOLA,2026-05-16,104.15,failed_payment,failed,Bank transfer (automatic)
21903,0917-EZOLA,2026-06-16,104.15,payment,success,Bank transfer (automatic)
21904,0917-EZOLA,2026-07-16,104.15,failed_payment,failed,Bank transfer (automatic)
21905,0917-EZOLA,2026-08-16,104.15,payment,success,Bank transfer (automatic)
21906,3508-VLHCZ,2026-03-16,90.55,payment,success,Credit card (automatic)
21907,3508-VLHCZ,2026-04-16,90.55,payment,success,Credit card (automatic)
21908,3508-VLHCZ,2026-05-16,90.55,payment,success,Credit card (automatic)
21909,3508-VLHCZ,2026-06-16,90.55,failed_payment,failed,Credit card (automatic)
21910,3508-VLHCZ,2026-06-19,90.55,payment,success,Credit card (automatic)
21911,3508-VLHCZ,2026-07-16,90.55,payment,success,Credit card (automatic)
21912,3508-VLHCZ,2026-08-16,90.55,payment,success,Credit card (automatic)
21913,4086-ATNFV,2026-03-16,60.8,payment,success,Mailed check
21914,4086-ATNFV,2026-04-16,60.8,payment,success,Mailed check
21915,4086-ATNFV,2026-05-16,60.8,payment,success,Mailed check
21916,4086-ATNFV,2026-06-16,60.8,payment,success,Mailed check
21917,4086-ATNFV,2026-07-16,60.8,payment,success,Mailed check
21918,4086-ATNFV,2026-08-16,60.8,payment,success,Mailed check
21919,0468-YRPXN,2026-03-16,98.8,payment,success,Credit card (automatic)
21920,0468-YRPXN,2026-04-16,98.8,payment,success,Credit card (automatic)
21921,0468-YRPXN,2026-05-16,98.8,payment,success,Credit card (automatic)
21922,0468-YRPXN,2026-06-16,98.8,payment,success,Credit card (automatic)
21923,0468-YRPXN,2026-07-16,98.8,payment,success,Credit card (automatic)
21924,0468-YRPXN,2026-08-16,98.8,payment,success,Credit card (automatic)
21925,5996-NRVXR,2026-03-16,98.15,payment,success,Credit card (automatic)
21926,5996-NRVXR,2026-04-16,98.15,payment,success,Credit card (automatic)
21927,5996-NRVXR,2026-05-16,98.15,payment,success,Credit card (automatic)
21928,5996-NRVXR,2026-06-16,98.15,payment,success,Credit card (automatic)
21929,5996-NRVXR,2026-07-16,98.15,failed_payment,failed,Credit card (automatic)
21930,5996-NRVXR,2026-07-19,98.15,payment,success,Credit card (automatic)
21931,5996-NRVXR,2026-08-16,98.15,payment,success,Credit card (automatic)
21932,3739-YBWAB,2026-03-16,35.35,payment,success,Mailed check
21933,3739-YBWAB,2026-04-16,35.35,payment,success,Mailed check
21934,3739-YBWAB,2026-05-16,35.35,payment,success,Mailed check
21935,3739-YBWAB,2026-06-16,35.35,payment,success,Mailed check
21936,3739-YBWAB,2026-07-16,35.35,payment,success,Mailed check
21937,3739-YBWAB,2026-08-16,35.35,payment,success,Mailed check
21938,7047-FWEYA,2026-03-16,103.15,payment,success,Electronic check
21939,7047-FWEYA,2026-04-16,103.15,payment,success,Electronic check
21940,7047-FWEYA,2026-05-16,103.15,payment,success,Electronic check
21941,7047-FWEYA,2026-06-16,103.15,payment,success,Electronic check
21942,7047-FWEYA,2026-07-16,103.15,payment,success,Electronic check
21943,7047-FWEYA,2026-08-16,103.15,payment,success,Electronic check
21944,2000-MPKCA,2026-03-16,107.75,failed_payment,failed,Electronic check
21945,2000-MPKCA,2026-03-19,107.75,payment,success,Electronic check
21946,2000-MPKCA,2026-04-16,107.75,payment,success,Electronic check
21947,2000-MPKCA,2026-05-16,107.75,payment,success,Electronic check
21948,2000-MPKCA,2026-06-16,107.75,payment,success,Electronic check
21949,2000-MPKCA,2026-07-16,107.75,payment,success,Electronic check
21950,2000-MPKCA,2026-08-16,107.75,failed_payment,failed,Electronic check
21951,2000-MPKCA,2026-08-19,107.75,payment,success,Electronic check
21952,9762-YAQAA,2026-03-16,81.4,payment,success,Credit card (automatic)
21953,9762-YAQAA,2026-04-16,81.4,payment,success,Credit card (automatic)
21954,9762-YAQAA,2026-05-16,81.4,payment,success,Credit card (automatic)
21955,9762-YAQAA,2026-06-16,81.4,payment,success,Credit card (automatic)
21956,9762-YAQAA,2026-07-16,81.4,payment,success,Credit card (automatic)
21957,9762-YAQAA,2026-08-16,81.4,payment,success,Credit card (automatic)
21958,5949-EBSQK,2026-03-16,61.45,payment,success,Credit card (automatic)
21959,5949-EBSQK,2026-04-16,61.45,payment,success,Credit card (automatic)
21960,5949-EBSQK,2026-05-16,61.45,failed_payment,failed,Credit card (automatic)
21961,5949-EBSQK,2026-05-19,61.45,payment,success,Credit card (automatic)
21962,5949-EBSQK,2026-06-16,61.45,failed_payment,failed,Credit card (automatic)
21963,5949-EBSQK,2026-07-16,61.45,payment,success,Credit card (automatic)
21964,5949-EBSQK,2026-08-16,61.45,failed_payment,failed,Credit card (automatic)
21965,5949-EBSQK,2026-08-19,61.45,payment,success,Credit card (automatic)
21966,5473-KHBPS,2026-03-16,95.7,payment,success,Credit card (automatic)
21967,5473-KHBPS,2026-04-16,95.7,payment,success,Credit card (automatic)
21968,5473-KHBPS,2026-05-16,95.7,payment,success,Credit card (automatic)
21969,5473-KHBPS,2026-06-16,95.7,payment,success,Credit card (automatic)
21970,5473-KHBPS,2026-07-16,95.7,payment,success,Credit card (automatic)
21971,5473-KHBPS,2026-08-16,95.7,payment,success,Credit card (automatic)
21972,0100-DUVFC,2026-03-16,104.8,payment,success,Electronic check
21973,0100-DUVFC,2026-04-16,104.8,payment,success,Electronic check
21974,0100-DUVFC,2026-05-16,104.8,payment,success,Electronic check
21975,0100-DUVFC,2026-06-16,104.8,payment,success,Electronic check
21976,0100-DUVFC,2026-07-16,104.8,payment,success,Electronic check
21977,0100-DUVFC,2026-08-16,104.8,payment,success,Electronic check
21978,5397-TUPSH,2026-03-16,70.95,payment,success,Bank transfer (automatic)
21979,5397-TUPSH,2026-04-16,70.95,payment,success,Bank transfer (automatic)
21980,5397-TUPSH,2026-05-16,70.95,payment,success,Bank transfer (automatic)
21981,5397-TUPSH,2026-06-16,70.95,payment,success,Bank transfer (automatic)
21982,5397-TUPSH,2026-07-16,70.95,payment,success,Bank transfer (automatic)
21983,5397-TUPSH,2026-08-16,70.95,payment,success,Bank transfer (automatic)
21984,8950-MTZNV,2026-03-16,44.95,payment,success,Mailed check
21985,8950-MTZNV,2026-04-16,44.95,payment,success,Mailed check
21986,8950-MTZNV,2026-05-16,44.95,payment,success,Mailed check
21987,8950-MTZNV,2026-06-16,44.95,payment,success,Mailed check
21988,8950-MTZNV,2026-07-16,44.95,payment,success,Mailed check
21989,8950-MTZNV,2026-08-16,44.95,payment,success,Mailed check
21990,0326-VDYXE,2026-03-16,97.65,payment,success,Electronic check
21991,0326-VDYXE,2026-04-16,97.65,payment,success,Electronic check
21992,0326-VDYXE,2026-05-16,97.65,payment,success,Electronic check
21993,0326-VDYXE,2026-06-16,97.65,payment,success,Electronic check
21994,0326-VDYXE,2026-07-16,97.65,payment,success,Electronic check
21995,0326-VDYXE,2026-08-16,97.65,payment,success,Electronic check
21996,6773-LQTVT,2026-03-16,35.65,payment,success,Mailed check
21997,6773-LQTVT,2026-04-16,35.65,payment,success,Mailed check
21998,6773-LQTVT,2026-05-16,35.65,payment,success,Mailed check
21999,6773-LQTVT,2026-06-16,35.65,payment,success,Mailed check
22000,6773-LQTVT,2026-07-16,35.65,payment,success,Mailed check
22001,6773-LQTVT,2026-08-16,35.65,payment,success,Mailed check
22002,7274-RTAPZ,2026-03-16,90.55,payment,success,Electronic check
22003,7274-RTAPZ,2026-04-16,90.55,payment,success,Electronic check
22004,7274-RTAPZ,2026-05-16,90.55,failed_payment,failed,Electronic check
22005,7274-RTAPZ,2026-05-19,90.55,payment,success,Electronic check
22006,7274-RTAPZ,2026-06-16,90.55,failed_payment,failed,Electronic check
