customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
CUST-000616,Standard,One year,Annual,Credit card,89.45,31,active,2024-02-11,
CUST-000617,Standard,One year,Annual,Electronic check,56.55,21,active,2024-11-23,
CUST-000618,Basic,Month-to-month,Monthly,Mailed check,35.97,43,active,2023-01-29,
CUST-000619,Basic,Month-to-month,Monthly,Mailed check,52.06,46,active,2022-10-29,
CUST-000620,Basic,Month-to-month,Monthly,Bank transfer,116.43,65,cancelled,2021-03-19,2026-09-13
CUST-000621,Standard,One year,Annual,Bank transfer,82.18,45,active,2022-12-11,
CUST-000622,Basic,Month-to-month,Monthly,Credit card,47.75,72,active,2020-08-21,
CUST-000623,Pro,Two year,Annual,Mailed check,65.09,60,active,2021-09-06,
CUST-000624,Basic,Month-to-month,Monthly,Electronic check,103.55,5,cancelled,2026-03-21,2026-09-09
CUST-000625,Pro,Two year,Annual,Electronic check,86.84,28,active,2024-04-24,
CUST-000626,Basic,Month-to-month,Monthly,Credit card,76.07,28,cancelled,2024-05-11,2026-08-24
CUST-000627,Pro,Two year,Annual,Mailed check,108.52,0,active,2026-09-10,
CUST-000628,Basic,Month-to-month,Monthly,Bank transfer,87.24,13,cancelled,2025-08-01,2026-09-03
CUST-000629,Standard,One year,Annual,Bank transfer,84.27,55,active,2022-01-31,
CUST-000630,Pro,Two year,Annual,Credit card,38.98,25,active,2024-08-09,
CUST-000631,Pro,Two year,Annual,Electronic check,30.64,10,active,2025-11-09,
CUST-000632,Pro,Two year,Annual,Electronic check,116.51,20,active,2024-12-21,
CUST-000633,Basic,Month-to-month,Monthly,Bank transfer,79.89,20,cancelled,2024-12-25,2026-09-08
CUST-000634,Basic,Month-to-month,Monthly,Mailed check,61.57,12,active,2025-09-11,
CUST-000635,Basic,Month-to-month,Monthly,Credit card,78.9,7,cancelled,2026-01-25,2026-08-29
CUST-000636,Basic,Month-to-month,Monthly,Electronic check,26.18,55,active,2022-02-11,
CUST-000637,Standard,One year,Annual,Mailed check,102.21,60,active,2021-09-03,
CUST-000638,Standard,One year,Annual,Credit card,41.66,36,active,2023-09-17,
CUST-000639,Standard,One year,Annual,Credit card,100.45,44,active,2022-12-28,
CUST-000640,Pro,Two year,Annual,Electronic check,73.44,67,active,2021-02-10,
CUST-000641,Standard,One year,Annual,Credit card,47.66,61,active,2021-08-10,
CUST-000642,Pro,Two year,Annual,Electronic check,23.02,2,active,2026-07-13,
CUST-000643,Basic,Month-to-month,Monthly,Electronic check,101.58,69,active,2020-12-11,
CUST-000644,Basic,Month-to-month,Monthly,Credit card,37.65,4,active,2026-05-16,
CUST-000645,Standard,One year,Annual,Electronic check,25.18,1,active,2026-08-01,
CUST-000646,Pro,Two year,Annual,Mailed check,95.59,29,active,2024-03-22,
CUST-000647,Basic,Month-to-month,Monthly,Electronic check,55.0,54,active,2022-03-09,
CUST-000648,Basic,Month-to-month,Monthly,Bank transfer,58.93,5,cancelled,2026-03-25,2026-08-09
CUST-000649,Standard,One year,Annual,Electronic check,44.71,21,active,2024-11-30,
CUST-000650,Basic,Month-to-month,Monthly,Mailed check,105.92,19,cancelled,2025-02-08,2026-07-29
CUST-000651,Basic,Month-to-month,Monthly,Mailed check,49.73,29,active,2024-04-16,
CUST-000652,Pro,Two year,Annual,Bank transfer,41.02,71,active,2020-09-23,
CUST-000653,Standard,One year,Annual,Mailed check,50.92,24,active,2024-09-16,
CUST-000654,Basic,Month-to-month,Monthly,Electronic check,40.31,15,cancelled,2025-06-05,2026-08-28
CUST-000655,Pro,Two year,Annual,Mailed check,51.77,8,active,2026-01-15,
CUST-000656,Basic,Month-to-month,Monthly,Mailed check,28.29,14,cancelled,2025-06-24,2026-08-05
CUST-000657,Pro,Two year,Annual,Mailed check,35.85,9,active,2025-11-18,
CUST-000658,Basic,Month-to-month,Monthly,Bank transfer,61.71,41,active,2023-04-08,
CUST-000659,Standard,One year,Annual,Mailed check,107.95,30,active,2024-03-08,
CUST-000660,Basic,Month-to-month,Monthly,Mailed check,25.73,36,active,2023-09-01,
CUST-000661,Basic,Month-to-month,Monthly,Credit card,41.27,60,active,2021-09-01,
CUST-000662,Pro,Two year,Annual,Mailed check,110.83,42,active,2023-03-07,
CUST-000663,Basic,Month-to-month,Monthly,Mailed check,109.0,11,cancelled,2025-10-07,2026-07-29
CUST-000664,Basic,Month-to-month,Monthly,Electronic check,87.95,27,cancelled,2024-06-12,2026-09-15
CUST-000665,Basic,Month-to-month,Monthly,Bank transfer,44.05,22,active,2024-11-09,
CUST-000666,Standard,One year,Annual,Bank transfer,61.98,60,active,2021-08-30,
CUST-000667,Pro,Two year,Annual,Bank transfer,41.12,22,active,2024-10-25,
CUST-000668,Pro,Two year,Annual,Electronic check,32.86,10,active,2025-10-25,
CUST-000669,Basic,Month-to-month,Monthly,Mailed check,58.0,53,cancelled,2022-04-02,2026-07-27
CUST-000670,Basic,Month-to-month,Monthly,Mailed check,77.58,31,cancelled,2024-01-25,2026-09-05
CUST-000671,Basic,Month-to-month,Monthly,Credit card,55.99,6,active,2026-03-01,
CUST-000672,Standard,One year,Annual,Mailed check,81.08,50,active,2022-07-07,
CUST-000673,Pro,Two year,Annual,Mailed check,49.63,15,active,2025-06-07,
CUST-000674,Standard,One year,Annual,Mailed check,54.59,63,active,2021-06-02,
CUST-000675,Standard,One year,Annual,Credit card,99.07,60,active,2021-09-07,
CUST-000676,Basic,Month-to-month,Monthly,Bank transfer,107.83,26,cancelled,2024-06-25,2026-08-06
CUST-000677,Pro,Two year,Annual,Credit card,52.2,40,active,2023-05-13,
CUST-000678,Basic,Month-to-month,Monthly,Mailed check,77.15,41,cancelled,2023-04-16,2026-08-02
CUST-000679,Basic,Month-to-month,Monthly,Credit card,47.82,47,active,2022-10-03,
CUST-000680,Basic,Month-to-month,Monthly,Credit card,25.33,5,active,2026-04-15,
CUST-000681,Basic,Month-to-month,Monthly,Bank transfer,93.79,23,active,2024-10-11,
CUST-000682,Basic,Month-to-month,Monthly,Bank transfer,37.1,12,cancelled,2025-09-05,2026-07-28
CUST-000683,Basic,Month-to-month,Monthly,Credit card,62.57,50,cancelled,2022-07-17,2026-08-23
CUST-000684,Basic,Month-to-month,Monthly,Credit card,68.7,5,cancelled,2026-04-11,2026-08-08
CUST-000685,Standard,One year,Annual,Mailed check,38.45,37,active,2023-08-01,
CUST-000686,Basic,Month-to-month,Monthly,Bank transfer,29.46,53,active,2022-04-06,
CUST-000687,Basic,Month-to-month,Monthly,Mailed check,54.8,69,active,2020-11-20,
CUST-000688,Pro,Two year,Annual,Electronic check,115.23,21,active,2024-12-14,
CUST-000689,Standard,One year,Annual,Mailed check,81.51,0,active,2026-08-26,
CUST-000690,Basic,Month-to-month,Monthly,Credit card,58.14,52,active,2022-05-01,
CUST-000691,Basic,Month-to-month,Monthly,Credit card,23.89,0,cancelled,2026-08-28,2026-09-14
CUST-000692,Pro,Two year,Annual,Credit card,80.03,4,active,2026-04-28,
CUST-000693,Basic,Month-to-month,Monthly,Credit card,29.23,72,active,2020-09-15,
CUST-000694,Basic,Month-to-month,Monthly,Bank transfer,74.25,62,active,2021-06-24,
CUST-000695,Pro,Two year,Annual,Credit card,95.2,51,active,2022-06-08,
CUST-000696,Basic,Month-to-month,Monthly,Electronic check,62.36,60,cancelled,2021-08-28,2026-08-20
CUST-000697,Standard,One year,Annual,Mailed check,49.94,5,active,2026-04-09,
CUST-000698,Standard,One year,Annual,Electronic check,24.74,6,active,2026-03-07,
CUST-000699,Standard,One year,Annual,Credit card,22.48,21,active,2024-11-25,
CUST-000700,Basic,Month-to-month,Monthly,Bank transfer,63.0,1,active,2026-07-20,
CUST-000701,Basic,Month-to-month,Monthly,Credit card,108.33,64,cancelled,2021-04-21,2026-07-21
CUST-000702,Basic,Month-to-month,Monthly,Mailed check,44.41,4,cancelled,2026-04-27,2026-09-06
CUST-000703,Basic,Month-to-month,Monthly,Mailed check,77.41,39,cancelled,2023-06-01,2026-09-07
CUST-000704,Pro,Two year,Annual,Bank transfer,88.43,62,active,2021-07-02,
CUST-000705,Basic,Month-to-month,Monthly,Bank transfer,26.08,53,active,2022-03-20,
CUST-000706,Standard,One year,Annual,Mailed check,35.31,17,active,2025-04-11,
CUST-000707,Pro,Two year,Annual,Mailed check,53.13,34,active,2023-10-20,
CUST-000708,Standard,One year,Annual,Bank transfer,87.01,40,active,2023-04-29,
CUST-000709,Basic,Month-to-month,Monthly,Electronic check,63.9,56,cancelled,2021-12-29,2026-08-05
CUST-000710,Basic,Month-to-month,Monthly,Electronic check,93.42,31,cancelled,2024-01-30,2026-08-16
CUST-000711,Pro,Two year,Annual,Electronic check,106.76,20,active,2024-12-23,
CUST-000712,Standard,One year,Annual,Electronic check,95.84,58,active,2021-10-27,
CUST-000713,Pro,Two year,Annual,Electronic check,119.22,64,active,2021-05-15,
CUST-000714,Pro,Two year,Annual,Electronic check,95.44,35,active,2023-09-24,
CUST-000715,Standard,One year,Annual,Electronic check,105.22,2,active,2026-06-27,
CUST-000716,Basic,Month-to-month,Monthly,Credit card,103.24,36,cancelled,2023-08-21,2026-08-20
CUST-000717,Standard,One year,Annual,Electronic check,93.03,64,active,2021-04-19,
CUST-000718,Basic,Month-to-month,Monthly,Bank transfer,100.18,72,active,2020-08-19,
CUST-000719,Standard,One year,Annual,Electronic check,113.47,29,active,2024-04-16,
CUST-000720,Pro,Two year,Annual,Credit card,67.52,10,active,2025-10-29,
CUST-000721,Basic,Month-to-month,Monthly,Electronic check,83.83,41,active,2023-03-20,
CUST-000722,Basic,Month-to-month,Monthly,Bank transfer,71.49,60,cancelled,2021-08-19,2026-09-01
CUST-000723,Basic,Month-to-month,Monthly,Bank transfer,105.1,68,cancelled,2020-12-31,2026-09-05
CUST-000724,Pro,Two year,Annual,Credit card,63.14,3,active,2026-05-21,
CUST-000725,Basic,Month-to-month,Monthly,Bank transfer,101.97,21,cancelled,2024-11-20,2026-08-03
CUST-000726,Basic,Month-to-month,Monthly,Bank transfer,99.94,34,cancelled,2023-11-17,2026-08-25
CUST-000727,Basic,Month-to-month,Monthly,Credit card,116.19,7,cancelled,2026-01-20,2026-08-01
CUST-000728,Basic,Month-to-month,Monthly,Credit card,44.89,64,active,2021-04-28,
CUST-000729,Basic,Month-to-month,Monthly,Mailed check,90.96,8,cancelled,2025-12-30,2026-08-20
CUST-000730,Basic,Month-to-month,Monthly,Credit card,95.69,48,cancelled,2022-09-11,2026-08-23
CUST-000731,Basic,Month-to-month,Monthly,Credit card,113.63,67,cancelled,2021-01-19,2026-09-02
CUST-000732,Basic,Month-to-month,Monthly,Bank transfer,110.69,50,cancelled,2022-07-09,2026-08-08
CUST-000733,Basic,Month-to-month,Monthly,Credit card,77.35,55,active,2022-02-03,
CUST-000734,Basic,Month-to-month,Monthly,Electronic check,77.92,19,active,2025-02-07,
CUST-000735,Basic,Month-to-month,Monthly,Bank transfer,36.73,60,cancelled,2021-08-18,2026-08-30
CUST-000736,Standard,One year,Annual,Bank transfer,117.5,30,active,2024-03-03,
CUST-000737,Basic,Month-to-month,Monthly,Credit card,45.5,4,cancelled,2026-05-15,2026-07-24
CUST-000738,Basic,Month-to-month,Monthly,Electronic check,92.47,26,cancelled,2024-07-17,2026-08-22
CUST-000739,Basic,Month-to-month,Monthly,Credit card,99.58,25,cancelled,2024-07-18,2026-07-29
CUST-000740,Basic,Month-to-month,Monthly,Electronic check,64.12,38,active,2023-07-11,
CUST-000741,Basic,Month-to-month,Monthly,Mailed check,41.12,19,cancelled,2025-01-23,2026-08-19
CUST-000742,Basic,Month-to-month,Monthly,Bank transfer,38.9,33,cancelled,2023-12-17,2026-08-22
CUST-000743,Pro,Two year,Annual,Mailed check,105.65,31,active,2024-01-21,
CUST-000744,Basic,Month-to-month,Monthly,Credit card,71.08,23,cancelled,2024-09-27,2026-08-20
CUST-000745,Basic,Month-to-month,Monthly,Credit card,29.01,50,active,2022-07-11,
CUST-000746,Basic,Month-to-month,Monthly,Electronic check,91.7,22,cancelled,2024-10-21,2026-08-20
CUST-000747,Basic,Month-to-month,Monthly,Mailed check,45.02,55,cancelled,2022-02-07,2026-08-18
CUST-000748,Basic,Month-to-month,Monthly,Electronic check,107.64,18,cancelled,2025-02-17,2026-07-25
CUST-000749,Standard,One year,Annual,Bank transfer,50.96,63,active,2021-05-31,
CUST-000750,Pro,Two year,Annual,Credit card,40.03,26,active,2024-07-04,
CUST-000751,Basic,Month-to-month,Monthly,Bank transfer,28.49,2,cancelled,2026-07-17,2026-08-05
CUST-000752,Basic,Month-to-month,Monthly,Electronic check,71.15,10,active,2025-11-09,
CUST-000753,Basic,Month-to-month,Monthly,Electronic check,65.07,58,cancelled,2021-11-15,2026-09-13
CUST-000754,Basic,Month-to-month,Monthly,Electronic check,95.13,63,active,2021-05-23,
CUST-000755,Standard,One year,Annual,Mailed check,66.46,15,active,2025-06-14,
CUST-000756,Basic,Month-to-month,Monthly,Bank transfer,54.38,43,active,2023-02-13,
CUST-000757,Basic,Month-to-month,Monthly,Electronic check,46.17,41,active,2023-04-14,
CUST-000758,Pro,Two year,Annual,Credit card,47.81,9,active,2025-11-18,
CUST-000759,Basic,Month-to-month,Monthly,Mailed check,112.78,32,cancelled,2023-12-18,2026-09-12
CUST-000760,Basic,Month-to-month,Monthly,Bank transfer,36.51,50,active,2022-06-26,
CUST-000761,Standard,One year,Annual,Bank transfer,118.82,70,active,2020-11-14,
CUST-000762,Basic,Month-to-month,Monthly,Bank transfer,52.69,61,active,2021-08-02,
CUST-000763,Basic,Month-to-month,Monthly,Mailed check,28.84,7,active,2026-01-18,
CUST-000764,Basic,Month-to-month,Monthly,Mailed check,44.87,17,cancelled,2025-04-15,2026-09-14
CUST-000765,Pro,Two year,Annual,Mailed check,25.84,31,active,2024-01-24,
CUST-000766,Basic,Month-to-month,Monthly,Electronic check,99.0,10,cancelled,2025-11-16,2026-08-06
CUST-000767,Basic,Month-to-month,Monthly,Mailed check,71.26,41,active,2023-03-24,
CUST-000768,Basic,Month-to-month,Monthly,Credit card,53.7,0,active,2026-08-31,
CUST-000769,Basic,Month-to-month,Monthly,Credit card,86.2,8,cancelled,2025-12-21,2026-09-03
CUST-000770,Standard,One year,Annual,Credit card,83.06,3,active,2026-06-05,
CUST-000771,Basic,Month-to-month,Monthly,Mailed check,113.99,21,cancelled,2024-11-23,2026-08-24
CUST-000772,Standard,One year,Annual,Mailed check,116.13,55,active,2022-01-21,
CUST-000773,Standard,One year,Annual,Electronic check,88.07,12,active,2025-09-07,
CUST-000774,Pro,Two year,Annual,Mailed check,101.78,72,active,2020-08-28,
CUST-000775,Basic,Month-to-month,Monthly,Bank transfer,99.24,19,cancelled,2025-02-02,2026-07-29
CUST-000776,Pro,Two year,Annual,Mailed check,69.13,3,active,2026-06-05,
CUST-000777,Standard,One year,Annual,Bank transfer,90.45,24,active,2024-08-24,
CUST-000778,Basic,Month-to-month,Monthly,Electronic check,27.83,54,active,2022-03-12,
CUST-000779,Standard,One year,Annual,Mailed check,95.8,7,active,2026-02-12,
CUST-000780,Pro,Two year,Annual,Mailed check,116.18,5,active,2026-04-03,
CUST-000781,Basic,Month-to-month,Monthly,Mailed check,28.5,62,active,2021-06-23,
CUST-000782,Pro,Two year,Annual,Electronic check,103.61,43,active,2023-02-12,
CUST-000783,Basic,Month-to-month,Monthly,Mailed check,113.3,25,cancelled,2024-08-06,2026-09-08
CUST-000784,Standard,One year,Annual,Credit card,42.62,55,active,2022-01-26,
CUST-000785,Pro,Two year,Annual,Credit card,72.48,61,active,2021-08-03,
CUST-000786,Basic,Month-to-month,Monthly,Mailed check,112.79,26,cancelled,2024-06-29,2026-09-06
CUST-000787,Pro,Two year,Annual,Mailed check,116.02,40,active,2023-05-03,
CUST-000788,Basic,Month-to-month,Monthly,Bank transfer,32.79,0,cancelled,2026-08-23,2026-09-11
CUST-000789,Pro,Two year,Annual,Mailed check,54.9,22,active,2024-10-21,
CUST-000790,Standard,One year,Annual,Bank transfer,89.81,43,active,2023-02-03,
CUST-000791,Basic,Month-to-month,Monthly,Mailed check,42.16,14,cancelled,2025-07-05,2026-08-30
CUST-000792,Basic,Month-to-month,Monthly,Credit card,52.48,72,active,2020-09-08,
CUST-000793,Basic,Month-to-month,Monthly,Bank transfer,22.33,70,active,2020-11-03,
CUST-000794,Basic,Month-to-month,Monthly,Credit card,35.35,18,active,2025-02-21,
CUST-000795,Basic,Month-to-month,Monthly,Credit card,76.23,28,active,2024-05-02,
CUST-000796,Basic,Month-to-month,Monthly,Mailed check,85.31,13,cancelled,2025-07-28,2026-09-10
CUST-000797,Basic,Month-to-month,Monthly,Mailed check,84.89,36,active,2023-09-05,
CUST-000798,Basic,Month-to-month,Monthly,Electronic check,97.84,9,active,2025-11-26,
CUST-000799,Standard,One year,Annual,Bank transfer,61.53,28,active,2024-04-26,
CUST-000800,Standard,One year,Annual,Bank transfer,47.35,40,active,2023-05-03,
CUST-000801,Standard,One year,Annual,Mailed check,21.56,44,active,2022-12-19,
CUST-000802,Basic,Month-to-month,Monthly,Electronic check,40.66,43,active,2023-01-21,
CUST-000803,Pro,Two year,Annual,Credit card,51.24,16,active,2025-05-13,
CUST-000804,Standard,One year,Annual,Electronic check,37.82,57,active,2021-12-10,
CUST-000805,Basic,Month-to-month,Monthly,Bank transfer,22.01,50,active,2022-06-19,
CUST-000806,Basic,Month-to-month,Monthly,Electronic check,35.74,54,active,2022-03-06,
CUST-000807,Standard,One year,Annual,Electronic check,86.61,34,active,2023-11-08,
CUST-000808,Basic,Month-to-month,Monthly,Credit card,82.96,65,cancelled,2021-03-25,2026-08-09
CUST-000809,Basic,Month-to-month,Monthly,Bank transfer,113.57,28,cancelled,2024-04-29,2026-08-03
CUST-000810,Pro,Two year,Annual,Electronic check,99.82,58,active,2021-11-13,
CUST-000811,Basic,Month-to-month,Monthly,Electronic check,76.78,14,active,2025-07-15,
CUST-000812,Basic,Month-to-month,Monthly,Mailed check,33.76,18,cancelled,2025-02-22,2026-09-05
CUST-000813,Pro,Two year,Annual,Bank transfer,76.41,38,active,2023-06-26,
CUST-000814,Standard,One year,Annual,Mailed check,26.16,40,active,2023-05-08,
CUST-000815,Basic,Month-to-month,Monthly,Credit card,63.09,54,cancelled,2022-02-21,2026-08-16
CUST-000816,Pro,Two year,Annual,Bank transfer,59.03,21,active,2024-12-13,
CUST-000817,Pro,Two year,Annual,Bank transfer,62.78,63,active,2021-05-22,
CUST-000818,Basic,Month-to-month,Monthly,Mailed check,47.98,24,cancelled,2024-09-14,2026-08-29
CUST-000819,Standard,One year,Annual,Bank transfer,88.58,38,active,2023-06-29,
CUST-000820,Basic,Month-to-month,Monthly,Credit card,104.09,68,active,2020-12-22,
CUST-000821,Basic,Month-to-month,Monthly,Electronic check,96.85,39,active,2023-05-30,
CUST-000822,Standard,One year,Annual,Bank transfer,82.78,49,active,2022-07-25,
CUST-000823,Basic,Month-to-month,Monthly,Credit card,73.83,66,cancelled,2021-03-07,2026-09-11
CUST-000824,Standard,One year,Annual,Mailed check,23.11,71,active,2020-10-08,
CUST-000825,Pro,Two year,Annual,Credit card,92.29,36,active,2023-09-10,
CUST-000826,Basic,Month-to-month,Monthly,Mailed check,74.5,30,active,2024-03-14,
CUST-000827,Standard,One year,Annual,Electronic check,47.07,14,active,2025-07-09,
CUST-000828,Basic,Month-to-month,Monthly,Credit card,52.78,39,cancelled,2023-06-10,2026-08-19
CUST-000829,Pro,Two year,Annual,Mailed check,113.56,67,active,2021-01-24,
CUST-000830,Basic,Month-to-month,Monthly,Credit card,82.44,35,cancelled,2023-10-11,2026-08-05
CUST-000831,Standard,One year,Annual,Mailed check,67.59,25,active,2024-08-12,
CUST-000832,Standard,One year,Annual,Mailed check,82.09,7,active,2026-01-25,
CUST-000833,Basic,Month-to-month,Monthly,Bank transfer,61.37,28,active,2024-05-01,
CUST-000834,Standard,One year,Annual,Mailed check,67.02,17,active,2025-04-11,
CUST-000835,Standard,One year,Annual,Credit card,49.03,71,active,2020-09-25,
CUST-000836,Standard,One year,Annual,Electronic check,63.99,38,active,2023-07-12,
CUST-000837,Standard,One year,Annual,Electronic check,88.56,10,active,2025-10-24,
CUST-000838,Pro,Two year,Annual,Electronic check,23.99,4,active,2026-05-18,
CUST-000839,Basic,Month-to-month,Monthly,Mailed check,99.5,62,active,2021-06-30,
CUST-000840,Basic,Month-to-month,Monthly,Electronic check,48.3,67,active,2021-01-29,
CUST-000841,Basic,Month-to-month,Monthly,Mailed check,88.26,55,cancelled,2022-02-04,2026-09-02
CUST-000842,Pro,Two year,Annual,Electronic check,84.27,9,active,2025-11-27,
CUST-000843,Basic,Month-to-month,Monthly,Credit card,85.26,7,cancelled,2026-02-04,2026-07-31
CUST-000844,Basic,Month-to-month,Monthly,Electronic check,80.81,14,cancelled,2025-06-28,2026-07-19
CUST-000845,Basic,Month-to-month,Monthly,Credit card,115.91,54,cancelled,2022-03-12,2026-09-12
CUST-000846,Pro,Two year,Annual,Credit card,70.83,55,active,2022-01-29,
CUST-000847,Basic,Month-to-month,Monthly,Bank transfer,93.23,61,active,2021-07-26,
CUST-000848,Standard,One year,Annual,Credit card,90.54,7,active,2026-01-18,
CUST-000849,Basic,Month-to-month,Monthly,Credit card,43.63,11,active,2025-10-07,
CUST-000850,Pro,Two year,Annual,Credit card,48.33,65,active,2021-04-03,
CUST-000851,Basic,Month-to-month,Monthly,Bank transfer,62.4,67,active,2021-02-01,
CUST-000852,Basic,Month-to-month,Monthly,Bank transfer,47.77,52,active,2022-04-23,
CUST-000853,Pro,Two year,Annual,Mailed check,56.67,7,active,2026-01-18,
CUST-000854,Pro,Two year,Annual,Bank transfer,59.1,5,active,2026-03-29,
CUST-000855,Basic,Month-to-month,Monthly,Mailed check,80.39,4,cancelled,2026-04-24,2026-09-06
CUST-000856,Basic,Month-to-month,Monthly,Electronic check,41.99,50,active,2022-07-15,
CUST-000857,Standard,One year,Annual,Credit card,100.43,61,active,2021-07-26,
CUST-000858,Pro,Two year,Annual,Bank transfer,63.75,46,active,2022-10-23,
CUST-000859,Basic,Month-to-month,Monthly,Bank transfer,90.62,19,cancelled,2025-01-25,2026-08-29
CUST-000860,Basic,Month-to-month,Monthly,Mailed check,28.14,55,active,2022-01-29,
CUST-000861,Standard,One year,Annual,Credit card,67.0,4,active,2026-04-22,
CUST-000862,Standard,One year,Annual,Bank transfer,22.82,60,active,2021-08-28,
CUST-000863,Standard,One year,Annual,Electronic check,87.59,65,active,2021-03-23,
CUST-000864,Standard,One year,Annual,Credit card,54.37,52,active,2022-05-13,
CUST-000865,Basic,Month-to-month,Monthly,Credit card,114.93,64,cancelled,2021-04-28,2026-07-27
CUST-000866,Pro,Two year,Annual,Credit card,52.41,42,active,2023-03-05,
CUST-000867,Pro,Two year,Annual,Mailed check,76.38,34,active,2023-10-22,
CUST-000868,Pro,Two year,Annual,Electronic check,45.74,23,active,2024-09-20,
CUST-000869,Basic,Month-to-month,Monthly,Electronic check,82.01,67,active,2021-01-21,
CUST-000870,Basic,Month-to-month,Monthly,Bank transfer,66.7,50,active,2022-07-11,
CUST-000871,Standard,One year,Annual,Credit card,57.06,13,active,2025-08-03,
CUST-000872,Basic,Month-to-month,Monthly,Electronic check,40.37,69,active,2020-12-16,
CUST-000873,Pro,Two year,Annual,Bank transfer,31.15,4,active,2026-04-19,
CUST-000874,Basic,Month-to-month,Monthly,Electronic check,31.99,42,cancelled,2023-03-11,2026-09-07
CUST-000875,Standard,One year,Annual,Credit card,119.9,13,active,2025-07-30,
CUST-000876,Pro,Two year,Annual,Electronic check,61.23,48,active,2022-09-02,
CUST-000877,Basic,Month-to-month,Monthly,Credit card,20.19,30,active,2024-02-19,
CUST-000878,Basic,Month-to-month,Monthly,Electronic check,115.29,31,active,2024-01-23,
CUST-000879,Standard,One year,Annual,Mailed check,22.0,49,active,2022-07-25,
CUST-000880,Standard,One year,Annual,Bank transfer,61.86,55,active,2022-01-27,
CUST-000881,Basic,Month-to-month,Monthly,Credit card,91.75,27,active,2024-06-14,
CUST-000882,Standard,One year,Annual,Mailed check,111.46,72,active,2020-08-20,
CUST-000883,Pro,Two year,Annual,Credit card,91.29,36,active,2023-09-16,
CUST-000884,Basic,Month-to-month,Monthly,Electronic check,66.36,11,active,2025-10-04,
CUST-000885,Basic,Month-to-month,Monthly,Mailed check,117.44,0,cancelled,2026-09-05,2026-08-19
CUST-000886,Basic,Month-to-month,Monthly,Credit card,23.93,14,active,2025-07-06,
CUST-000887,Basic,Month-to-month,Monthly,Mailed check,118.69,50,cancelled,2022-06-18,2026-08-15
CUST-000888,Basic,Month-to-month,Monthly,Bank transfer,104.94,39,active,2023-06-11,
CUST-000889,Basic,Month-to-month,Monthly,Mailed check,112.89,24,cancelled,2024-08-30,2026-09-08
CUST-000890,Standard,One year,Annual,Mailed check,45.48,35,active,2023-10-11,
CUST-000891,Basic,Month-to-month,Monthly,Credit card,34.25,61,active,2021-07-21,
CUST-000892,Pro,Two year,Annual,Bank transfer,86.33,41,active,2023-03-26,
CUST-000893,Basic,Month-to-month,Monthly,Bank transfer,71.59,4,cancelled,2026-05-06,2026-09-13
CUST-000894,Basic,Month-to-month,Monthly,Bank transfer,72.32,3,cancelled,2026-06-15,2026-09-09
CUST-000895,Standard,One year,Annual,Credit card,112.46,35,active,2023-10-13,
CUST-000896,Pro,Two year,Annual,Mailed check,82.01,29,active,2024-04-10,
CUST-000897,Basic,Month-to-month,Monthly,Credit card,51.11,62,active,2021-07-05,
CUST-000898,Basic,Month-to-month,Monthly,Bank transfer,60.01,42,active,2023-02-20,
CUST-000899,Basic,Month-to-month,Monthly,Credit card,33.35,55,active,2022-02-12,
CUST-000900,Basic,Month-to-month,Monthly,Credit card,39.23,42,cancelled,2023-03-01,2026-09-12
CUST-000901,Basic,Month-to-month,Monthly,Electronic check,34.34,25,active,2024-08-06,
CUST-000902,Basic,Month-to-month,Monthly,Mailed check,101.03,47,active,2022-10-16,
CUST-000903,Basic,Month-to-month,Monthly,Mailed check,90.49,45,active,2022-11-29,
CUST-000904,Basic,Month-to-month,Monthly,Mailed check,73.03,52,active,2022-04-27,
CUST-000905,Pro,Two year,Annual,Mailed check,57.44,13,active,2025-07-20,
CUST-000906,Standard,One year,Annual,Electronic check,86.85,46,active,2022-11-01,
CUST-000907,Basic,Month-to-month,Monthly,Credit card,101.29,20,cancelled,2025-01-07,2026-08-17
CUST-000908,Basic,Month-to-month,Monthly,Credit card,108.12,57,cancelled,2021-11-21,2026-07-22
CUST-000909,Basic,Month-to-month,Monthly,Bank transfer,74.7,58,active,2021-11-09,
CUST-000910,Basic,Month-to-month,Monthly,Mailed check,101.99,45,active,2022-11-27,
CUST-000911,Standard,One year,Annual,Credit card,71.13,69,active,2020-11-18,
CUST-000912,Pro,Two year,Annual,Mailed check,67.45,39,active,2023-06-17,
CUST-000913,Pro,Two year,Annual,Mailed check,106.54,1,active,2026-07-21,
CUST-000914,Pro,Two year,Annual,Credit card,58.64,44,active,2023-01-10,
CUST-000915,Pro,Two year,Annual,Credit card,59.59,56,active,2022-01-02,
CUST-000916,Pro,Two year,Annual,Bank transfer,50.49,7,active,2026-02-08,
CUST-000917,Basic,Month-to-month,Monthly,Electronic check,71.87,7,cancelled,2026-02-11,2026-08-26
CUST-000918,Basic,Month-to-month,Monthly,Electronic check,74.49,19,cancelled,2025-01-25,2026-08-31
CUST-000919,Basic,Month-to-month,Monthly,Credit card,86.05,61,active,2021-08-03,
CUST-000920,Standard,One year,Annual,Mailed check,63.05,38,active,2023-07-03,
CUST-000921,Basic,Month-to-month,Monthly,Bank transfer,41.78,71,active,2020-10-02,
CUST-000922,Pro,Two year,Annual,Mailed check,106.68,63,active,2021-05-26,
