customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
CUST-001127,2026-06-01,15,21.45,0.461,2026-06-04
CUST-001127,2026-07-01,8,15.93,0.346,2026-07-09
CUST-001127,2026-08-01,6,14.38,0.296,2026-08-09
CUST-001128,2026-03-01,10,20.67,0.598,2026-03-14
CUST-001128,2026-04-01,12,23.75,0.53,2026-04-27
CUST-001128,2026-05-01,9,21.26,0.537,2026-05-17
CUST-001128,2026-06-01,16,22.79,0.564,2026-06-19
CUST-001128,2026-07-01,14,17.14,0.621,2026-07-20
CUST-001128,2026-08-01,12,19.91,0.598,2026-08-19
CUST-001129,2026-03-01,10,37.51,0.719,2026-03-27
CUST-001129,2026-04-01,16,45.67,0.715,2026-04-22
CUST-001129,2026-05-01,14,40.71,0.758,2026-05-10
CUST-001129,2026-06-01,13,48.73,0.722,2026-06-07
CUST-001129,2026-07-01,11,41.73,0.61,2026-07-20
CUST-001129,2026-08-01,10,33.6,0.618,2026-08-04
CUST-001130,2026-03-01,22,20.21,0.715,2026-03-07
CUST-001130,2026-04-01,21,21.81,0.661,2026-04-13
CUST-001130,2026-05-01,18,23.2,0.658,2026-05-22
CUST-001130,2026-06-01,16,16.49,0.78,2026-06-17
CUST-001130,2026-07-01,20,19.0,0.699,2026-07-17
CUST-001130,2026-08-01,25,16.34,0.729,2026-08-08
CUST-001131,2026-03-01,18,8.92,0.622,2026-03-18
CUST-001131,2026-04-01,19,11.69,0.664,2026-04-04
CUST-001131,2026-05-01,23,16.03,0.629,2026-05-03
CUST-001131,2026-06-01,20,18.52,0.637,2026-06-06
CUST-001131,2026-07-01,24,11.21,0.63,2026-07-26
CUST-001131,2026-08-01,21,15.12,0.612,2026-08-25
CUST-001132,2026-03-01,12,13.56,0.811,2026-03-21
CUST-001132,2026-04-01,4,10.83,0.752,2026-04-27
CUST-001132,2026-05-01,12,17.97,0.767,2026-05-23
CUST-001132,2026-06-01,13,13.61,0.753,2026-06-24
CUST-001132,2026-07-01,12,11.76,0.739,2026-07-07
CUST-001132,2026-08-01,12,13.79,0.78,2026-08-21
CUST-001133,2026-03-01,18,27.51,0.483,2026-03-21
CUST-001133,2026-04-01,16,26.63,0.39,2026-04-15
CUST-001133,2026-05-01,16,22.11,0.351,2026-05-21
CUST-001133,2026-06-01,13,18.47,0.275,2026-06-22
CUST-001133,2026-07-01,12,18.65,0.281,2026-07-25
CUST-001133,2026-08-01,7,12.53,0.201,2026-08-22
CUST-001134,2026-03-01,14,19.54,0.775,2026-03-14
CUST-001134,2026-04-01,14,12.94,0.654,2026-04-22
CUST-001134,2026-05-01,14,22.08,0.741,2026-05-09
CUST-001134,2026-06-01,20,20.86,0.69,2026-06-15
CUST-001134,2026-07-01,16,15.41,0.717,2026-07-10
CUST-001134,2026-08-01,17,20.5,0.697,2026-08-07
CUST-001135,2026-03-01,18,45.34,0.807,2026-03-18
CUST-001135,2026-04-01,16,45.62,0.726,2026-04-11
CUST-001135,2026-05-01,21,51.08,0.858,2026-05-04
CUST-001135,2026-06-01,14,39.17,0.729,2026-06-23
CUST-001135,2026-07-01,15,37.29,0.636,2026-07-09
CUST-001135,2026-08-01,12,44.72,0.759,2026-08-07
CUST-001136,2026-03-01,10,35.98,0.777,2026-03-01
CUST-001136,2026-04-01,9,34.25,0.728,2026-04-15
CUST-001136,2026-05-01,8,29.35,0.706,2026-05-16
CUST-001136,2026-06-01,7,31.95,0.745,2026-06-16
CUST-001136,2026-07-01,8,34.01,0.791,2026-07-13
CUST-001136,2026-08-01,4,37.5,0.773,2026-08-23
CUST-001137,2026-03-01,19,43.53,0.564,2026-03-18
CUST-001137,2026-04-01,17,38.5,0.477,2026-04-09
CUST-001137,2026-05-01,18,49.77,0.573,2026-05-20
CUST-001137,2026-06-01,17,35.56,0.474,2026-06-05
CUST-001137,2026-07-01,20,45.15,0.515,2026-07-23
CUST-001137,2026-08-01,19,45.07,0.514,2026-08-19
CUST-001138,2026-03-01,9,38.37,0.651,2026-03-17
CUST-001138,2026-04-01,9,29.4,0.565,2026-04-06
CUST-001138,2026-05-01,6,23.01,0.556,2026-05-01
CUST-001138,2026-06-01,6,20.27,0.496,2026-06-05
CUST-001138,2026-07-01,7,18.45,0.42,2026-07-02
CUST-001138,2026-08-01,5,13.12,0.262,2026-08-08
CUST-001139,2026-03-01,13,18.63,0.547,2026-03-13
CUST-001139,2026-04-01,10,17.76,0.494,2026-04-02
CUST-001139,2026-05-01,8,19.48,0.491,2026-05-06
CUST-001139,2026-06-01,12,16.16,0.563,2026-06-18
CUST-001139,2026-07-01,16,17.83,0.579,2026-07-25
CUST-001139,2026-08-01,11,16.09,0.563,2026-08-21
CUST-001140,2026-03-01,19,27.11,0.456,2026-03-07
CUST-001140,2026-04-01,21,24.07,0.464,2026-04-02
CUST-001140,2026-05-01,20,20.24,0.449,2026-05-13
CUST-001140,2026-06-01,18,19.4,0.425,2026-06-14
CUST-001140,2026-07-01,14,23.07,0.434,2026-07-12
CUST-001140,2026-08-01,18,19.06,0.447,2026-08-25
CUST-001141,2026-03-01,23,34.13,0.73,2026-03-07
CUST-001141,2026-04-01,27,30.72,0.813,2026-04-25
CUST-001141,2026-05-01,28,32.11,0.758,2026-05-11
CUST-001141,2026-06-01,24,36.04,0.768,2026-06-11
CUST-001141,2026-07-01,21,34.68,0.694,2026-07-03
CUST-001141,2026-08-01,20,28.33,0.662,2026-08-01
CUST-001142,2026-03-01,22,29.34,0.793,2026-03-04
CUST-001142,2026-04-01,23,26.18,0.769,2026-04-08
CUST-001142,2026-05-01,21,29.2,0.728,2026-05-05
CUST-001142,2026-06-01,25,28.33,0.858,2026-06-27
CUST-001142,2026-07-01,28,28.82,0.823,2026-07-20
CUST-001142,2026-08-01,23,27.52,0.782,2026-08-08
CUST-001143,2026-03-01,14,28.77,0.466,2026-03-03
CUST-001143,2026-04-01,14,27.5,0.398,2026-04-22
CUST-001143,2026-05-01,13,30.95,0.447,2026-05-16
CUST-001143,2026-06-01,16,29.25,0.493,2026-06-14
CUST-001143,2026-07-01,15,31.64,0.482,2026-07-14
CUST-001143,2026-08-01,16,28.63,0.444,2026-08-11
CUST-001144,2026-03-01,24,25.97,0.634,2026-03-02
CUST-001144,2026-04-01,20,24.82,0.642,2026-04-21
CUST-001144,2026-05-01,22,28.78,0.65,2026-05-23
CUST-001144,2026-06-01,18,24.06,0.563,2026-06-08
CUST-001144,2026-07-01,24,27.35,0.72,2026-07-06
CUST-001144,2026-08-01,17,21.06,0.564,2026-08-12
CUST-001145,2026-03-01,22,17.97,0.247,2026-03-03
CUST-001145,2026-04-01,21,16.25,0.31,2026-04-10
CUST-001145,2026-05-01,12,11.44,0.277,2026-05-25
CUST-001145,2026-06-01,16,14.71,0.226,2026-06-04
CUST-001145,2026-07-01,11,10.37,0.121,2026-07-06
CUST-001145,2026-08-01,11,7.36,0.172,2026-08-09
CUST-001146,2026-03-01,17,39.5,0.491,2026-03-18
CUST-001146,2026-04-01,14,36.28,0.501,2026-04-04
CUST-001146,2026-05-01,14,32.39,0.487,2026-05-26
CUST-001146,2026-06-01,15,38.82,0.54,2026-06-06
CUST-001146,2026-07-01,15,42.09,0.528,2026-07-23
CUST-001146,2026-08-01,13,36.29,0.484,2026-08-06
CUST-001147,2026-03-01,15,27.8,0.532,2026-03-26
CUST-001147,2026-04-01,13,25.23,0.475,2026-04-15
CUST-001147,2026-05-01,13,24.41,0.508,2026-05-19
CUST-001147,2026-06-01,15,27.32,0.441,2026-06-02
CUST-001147,2026-07-01,19,20.57,0.436,2026-07-14
CUST-001147,2026-08-01,17,28.81,0.435,2026-08-24
CUST-001148,2026-03-01,17,32.11,0.579,2026-03-19
CUST-001148,2026-04-01,21,36.76,0.625,2026-04-07
CUST-001148,2026-05-01,14,29.37,0.52,2026-05-09
CUST-001148,2026-06-01,19,39.25,0.577,2026-06-22
CUST-001148,2026-07-01,17,33.46,0.547,2026-07-02
CUST-001148,2026-08-01,19,36.87,0.562,2026-08-24
CUST-001149,2026-03-01,23,47.8,0.75,2026-03-16
CUST-001149,2026-04-01,17,38.96,0.646,2026-04-22
CUST-001149,2026-05-01,22,47.12,0.72,2026-05-13
CUST-001149,2026-06-01,24,43.74,0.724,2026-06-15
CUST-001149,2026-07-01,23,41.49,0.723,2026-07-09
CUST-001149,2026-08-01,18,44.16,0.682,2026-08-10
CUST-001150,2026-03-01,8,23.15,0.593,2026-03-22
CUST-001150,2026-04-01,8,17.92,0.498,2026-04-23
CUST-001150,2026-05-01,8,18.17,0.54,2026-05-21
CUST-001150,2026-06-01,10,19.98,0.553,2026-06-08
CUST-001150,2026-07-01,4,18.78,0.56,2026-07-25
CUST-001150,2026-08-01,9,21.73,0.605,2026-08-09
CUST-001151,2026-03-01,18,22.03,0.753,2026-03-26
CUST-001151,2026-04-01,14,23.06,0.77,2026-04-21
CUST-001151,2026-05-01,16,23.93,0.821,2026-05-20
CUST-001151,2026-06-01,19,23.04,0.79,2026-06-06
CUST-001151,2026-07-01,19,25.12,0.743,2026-07-21
CUST-001151,2026-08-01,17,18.13,0.696,2026-08-23
CUST-001152,2026-03-01,20,35.16,0.656,2026-03-24
CUST-001152,2026-04-01,19,26.12,0.604,2026-04-04
CUST-001152,2026-05-01,21,37.16,0.692,2026-05-17
CUST-001152,2026-06-01,22,39.94,0.761,2026-06-07
CUST-001152,2026-07-01,20,39.3,0.6,2026-07-02
CUST-001152,2026-08-01,22,40.52,0.699,2026-08-11
CUST-001153,2026-03-01,19,31.64,0.245,2026-03-12
CUST-001153,2026-04-01,20,30.23,0.223,2026-04-20
CUST-001153,2026-05-01,14,20.94,0.22,2026-05-01
CUST-001153,2026-06-01,16,18.81,0.195,2026-06-16
CUST-001153,2026-07-01,10,18.59,0.173,2026-07-17
CUST-001153,2026-08-01,8,13.0,0.107,2026-08-10
CUST-001154,2026-03-01,20,14.02,0.552,2026-03-02
CUST-001154,2026-04-01,17,10.43,0.467,2026-04-23
CUST-001154,2026-05-01,14,11.34,0.412,2026-05-07
CUST-001154,2026-06-01,13,11.28,0.315,2026-06-12
CUST-001154,2026-07-01,11,3.43,0.21,2026-07-20
CUST-001154,2026-08-01,6,5.03,0.179,2026-08-13
CUST-001155,2026-03-01,15,10.99,0.362,2026-03-15
CUST-001155,2026-04-01,17,15.08,0.383,2026-04-19
CUST-001155,2026-05-01,19,5.95,0.404,2026-05-10
CUST-001155,2026-06-01,15,10.47,0.312,2026-06-08
CUST-001155,2026-07-01,17,13.64,0.359,2026-07-15
CUST-001155,2026-08-01,17,14.53,0.443,2026-08-14
CUST-001156,2026-03-01,11,29.52,0.368,2026-03-25
CUST-001156,2026-04-01,14,33.67,0.412,2026-04-19
CUST-001156,2026-05-01,15,29.11,0.356,2026-05-14
CUST-001156,2026-06-01,19,25.21,0.385,2026-06-16
CUST-001156,2026-07-01,14,20.86,0.37,2026-07-02
CUST-001156,2026-08-01,19,29.9,0.409,2026-08-19
CUST-001157,2026-03-01,10,11.13,0.624,2026-03-16
CUST-001157,2026-04-01,9,9.68,0.68,2026-04-14
CUST-001157,2026-05-01,7,13.01,0.655,2026-05-24
CUST-001157,2026-06-01,10,13.11,0.698,2026-06-12
CUST-001157,2026-07-01,11,9.0,0.671,2026-07-27
CUST-001157,2026-08-01,12,14.67,0.727,2026-08-20
CUST-001158,2026-03-01,19,19.87,0.444,2026-03-26
CUST-001158,2026-04-01,20,15.36,0.465,2026-04-05
CUST-001158,2026-05-01,19,15.22,0.43,2026-05-23
CUST-001158,2026-06-01,21,12.35,0.49,2026-06-03
CUST-001158,2026-07-01,21,16.76,0.478,2026-07-11
CUST-001158,2026-08-01,20,20.36,0.417,2026-08-15
CUST-001159,2026-03-01,21,36.59,0.447,2026-03-04
CUST-001159,2026-04-01,18,29.29,0.479,2026-04-10
CUST-001159,2026-05-01,16,29.48,0.389,2026-05-20
CUST-001159,2026-06-01,12,23.12,0.281,2026-06-03
CUST-001159,2026-07-01,13,22.83,0.3,2026-07-21
CUST-001159,2026-08-01,6,15.33,0.198,2026-08-21
CUST-001160,2026-03-01,29,40.3,0.833,2026-03-27
CUST-001160,2026-04-01,29,31.38,0.791,2026-04-16
CUST-001160,2026-05-01,24,35.22,0.72,2026-05-25
CUST-001160,2026-06-01,20,34.75,0.706,2026-06-09
CUST-001160,2026-07-01,25,34.19,0.801,2026-07-21
CUST-001160,2026-08-01,25,35.34,0.794,2026-08-07
CUST-001161,2026-03-01,19,30.57,0.698,2026-03-13
CUST-001161,2026-04-01,17,26.99,0.579,2026-04-13
CUST-001161,2026-05-01,13,25.74,0.467,2026-05-15
CUST-001161,2026-06-01,10,21.45,0.5,2026-06-19
CUST-001161,2026-07-01,11,20.12,0.384,2026-07-22
CUST-001161,2026-08-01,7,14.63,0.223,2026-08-10
CUST-001162,2026-03-01,11,28.85,0.653,2026-03-19
CUST-001162,2026-04-01,11,40.25,0.65,2026-04-23
CUST-001162,2026-05-01,8,39.85,0.672,2026-05-11
CUST-001162,2026-06-01,6,41.11,0.62,2026-06-13
CUST-001162,2026-07-01,6,39.65,0.656,2026-07-18
CUST-001162,2026-08-01,10,41.86,0.699,2026-08-25
CUST-001163,2026-03-01,19,29.45,0.786,2026-03-04
CUST-001163,2026-04-01,17,21.13,0.699,2026-04-05
CUST-001163,2026-05-01,20,29.0,0.806,2026-05-04
CUST-001163,2026-06-01,14,24.33,0.78,2026-06-16
CUST-001163,2026-07-01,16,20.35,0.696,2026-07-06
CUST-001163,2026-08-01,15,26.54,0.824,2026-08-04
CUST-001164,2026-03-01,15,23.53,0.405,2026-03-06
CUST-001164,2026-04-01,12,28.1,0.351,2026-04-11
CUST-001164,2026-05-01,12,24.77,0.42,2026-05-10
CUST-001164,2026-06-01,15,26.46,0.307,2026-06-13
CUST-001164,2026-07-01,14,21.28,0.35,2026-07-18
CUST-001164,2026-08-01,14,33.48,0.381,2026-08-21
CUST-001165,2026-03-01,23,32.87,0.456,2026-03-12
CUST-001165,2026-04-01,25,31.83,0.474,2026-04-11
CUST-001165,2026-05-01,24,35.84,0.484,2026-05-10
CUST-001165,2026-06-01,20,26.43,0.456,2026-06-01
CUST-001165,2026-07-01,23,28.39,0.449,2026-07-02
CUST-001165,2026-08-01,20,30.36,0.444,2026-08-08
CUST-001166,2026-03-01,11,29.55,0.555,2026-03-13
CUST-001166,2026-04-01,12,23.23,0.647,2026-04-19
CUST-001166,2026-05-01,16,28.39,0.633,2026-05-06
CUST-001166,2026-06-01,9,23.29,0.603,2026-06-08
CUST-001166,2026-07-01,12,23.85,0.562,2026-07-12
CUST-001166,2026-08-01,10,24.94,0.603,2026-08-14
CUST-001167,2026-03-01,10,39.3,0.72,2026-03-03
CUST-001167,2026-04-01,11,34.62,0.73,2026-04-17
CUST-001167,2026-05-01,14,36.03,0.796,2026-05-06
CUST-001167,2026-06-01,12,40.6,0.81,2026-06-13
CUST-001167,2026-07-01,12,37.71,0.598,2026-07-20
CUST-001167,2026-08-01,14,41.36,0.787,2026-08-09
CUST-001168,2026-03-01,5,35.3,0.69,2026-03-17
CUST-001168,2026-04-01,7,25.33,0.624,2026-04-21
CUST-001168,2026-05-01,7,26.64,0.532,2026-05-11
CUST-001168,2026-06-01,5,24.57,0.472,2026-06-21
CUST-001168,2026-07-01,5,17.38,0.325,2026-07-01
CUST-001168,2026-08-01,3,18.03,0.281,2026-08-07
CUST-001169,2026-03-01,11,37.36,0.716,2026-03-09
CUST-001169,2026-04-01,12,35.54,0.753,2026-04-05
CUST-001169,2026-05-01,12,40.88,0.788,2026-05-02
CUST-001169,2026-06-01,15,41.65,0.786,2026-06-10
CUST-001169,2026-07-01,10,38.88,0.789,2026-07-13
CUST-001169,2026-08-01,12,36.66,0.787,2026-08-03
CUST-001170,2026-03-01,15,35.65,0.403,2026-03-06
CUST-001170,2026-04-01,11,25.47,0.37,2026-04-25
CUST-001170,2026-05-01,10,24.3,0.32,2026-05-19
CUST-001170,2026-06-01,10,19.59,0.238,2026-06-21
CUST-001170,2026-07-01,8,20.36,0.241,2026-07-17
CUST-001170,2026-08-01,5,15.09,0.152,2026-08-07
CUST-001171,2026-03-01,13,19.35,0.468,2026-03-26
CUST-001171,2026-04-01,10,20.9,0.364,2026-04-22
CUST-001171,2026-05-01,12,22.95,0.374,2026-05-15
CUST-001171,2026-06-01,10,14.88,0.3,2026-06-03
CUST-001171,2026-07-01,5,10.49,0.269,2026-07-23
CUST-001171,2026-08-01,6,10.73,0.201,2026-08-14
CUST-001172,2026-03-01,18,21.45,0.788,2026-03-12
CUST-001172,2026-04-01,18,15.09,0.776,2026-04-12
CUST-001172,2026-05-01,17,9.6,0.742,2026-05-27
CUST-001172,2026-06-01,20,10.31,0.725,2026-06-04
CUST-001172,2026-07-01,17,13.11,0.803,2026-07-12
CUST-001172,2026-08-01,19,27.36,0.973,2026-08-03
CUST-001173,2026-03-01,17,22.69,0.524,2026-03-04
CUST-001173,2026-04-01,20,18.49,0.508,2026-04-09
CUST-001173,2026-05-01,21,20.3,0.55,2026-05-26
CUST-001173,2026-06-01,21,18.82,0.569,2026-06-23
CUST-001173,2026-07-01,19,18.14,0.487,2026-07-10
CUST-001173,2026-08-01,16,15.79,0.493,2026-08-23
CUST-001174,2026-03-01,24,9.04,0.25,2026-03-27
CUST-001174,2026-04-01,19,18.01,0.32,2026-04-10
CUST-001174,2026-05-01,25,9.58,0.287,2026-05-07
CUST-001174,2026-06-01,22,16.71,0.332,2026-06-16
CUST-001174,2026-07-01,19,7.02,0.268,2026-07-09
CUST-001174,2026-08-01,22,10.11,0.299,2026-08-02
CUST-001175,2026-03-01,9,13.69,0.39,2026-03-20
CUST-001175,2026-04-01,4,13.87,0.32,2026-04-15
CUST-001175,2026-05-01,6,16.14,0.293,2026-05-21
CUST-001175,2026-06-01,5,10.06,0.224,2026-06-22
CUST-001175,2026-07-01,6,10.07,0.204,2026-07-07
CUST-001175,2026-08-01,4,3.35,0.116,2026-08-20
CUST-001176,2026-03-01,21,9.56,0.784,2026-03-27
CUST-001176,2026-04-01,15,14.07,0.753,2026-04-09
CUST-001176,2026-05-01,19,6.58,0.729,2026-05-24
CUST-001176,2026-06-01,15,9.47,0.72,2026-06-15
CUST-001176,2026-07-01,14,12.1,0.736,2026-07-16
CUST-001176,2026-08-01,19,8.49,0.76,2026-08-15
CUST-001177,2026-03-01,8,38.41,0.489,2026-03-18
CUST-001177,2026-04-01,3,38.76,0.47,2026-04-26
CUST-001177,2026-05-01,6,31.01,0.384,2026-05-20
CUST-001177,2026-06-01,4,26.72,0.323,2026-06-17
CUST-001177,2026-07-01,6,30.33,0.249,2026-07-23
CUST-001177,2026-08-01,2,16.38,0.185,2026-08-21
CUST-001178,2026-03-01,20,21.07,0.408,2026-03-21
CUST-001178,2026-04-01,18,22.06,0.348,2026-04-23
CUST-001178,2026-05-01,14,16.95,0.343,2026-05-17
CUST-001178,2026-06-01,10,17.96,0.29,2026-06-11
CUST-001178,2026-07-01,11,18.1,0.229,2026-07-10
CUST-001178,2026-08-01,10,13.16,0.176,2026-08-25
CUST-001179,2026-03-01,19,26.51,0.437,2026-03-07
CUST-001179,2026-04-01,20,33.23,0.369,2026-04-21
CUST-001179,2026-05-01,16,27.36,0.395,2026-05-08
CUST-001179,2026-06-01,16,28.25,0.395,2026-06-16
CUST-001179,2026-07-01,19,32.31,0.393,2026-07-17
CUST-001179,2026-08-01,15,33.96,0.456,2026-08-11
CUST-001180,2026-03-01,20,22.89,0.598,2026-03-03
CUST-001180,2026-04-01,18,22.65,0.574,2026-04-03
CUST-001180,2026-05-01,16,19.4,0.497,2026-05-15
CUST-001180,2026-06-01,11,14.35,0.465,2026-06-12
CUST-001180,2026-07-01,10,14.17,0.304,2026-07-05
CUST-001180,2026-08-01,8,9.66,0.271,2026-08-23
CUST-001181,2026-03-01,11,34.3,0.567,2026-03-07
CUST-001181,2026-04-01,10,40.96,0.735,2026-04-23
CUST-001181,2026-05-01,10,39.54,0.615,2026-05-26
CUST-001181,2026-06-01,9,43.17,0.668,2026-06-11
CUST-001181,2026-07-01,9,37.48,0.617,2026-07-24
CUST-001181,2026-08-01,8,40.36,0.619,2026-08-22
CUST-001182,2026-03-01,13,23.19,0.591,2026-03-04
CUST-001182,2026-04-01,16,23.69,0.616,2026-04-14
CUST-001182,2026-05-01,13,20.78,0.636,2026-05-02
CUST-001182,2026-06-01,13,27.63,0.632,2026-06-08
CUST-001182,2026-07-01,15,21.75,0.683,2026-07-24
CUST-001182,2026-08-01,12,23.23,0.692,2026-08-16
CUST-001183,2026-03-01,9,12.25,0.379,2026-03-15
CUST-001183,2026-04-01,18,10.39,0.345,2026-04-02
CUST-001183,2026-05-01,20,7.93,0.35,2026-05-24
CUST-001183,2026-06-01,16,2.57,0.282,2026-06-12
CUST-001183,2026-07-01,17,12.15,0.324,2026-07-19
CUST-001183,2026-08-01,12,8.36,0.353,2026-08-01
CUST-001184,2026-03-01,21,19.63,0.54,2026-03-19
CUST-001184,2026-04-01,25,15.56,0.471,2026-04-21
CUST-001184,2026-05-01,21,13.18,0.534,2026-05-24
CUST-001184,2026-06-01,22,13.78,0.533,2026-06-07
CUST-001184,2026-07-01,21,11.42,0.457,2026-07-27
CUST-001184,2026-08-01,23,14.31,0.479,2026-08-05
CUST-001185,2026-03-01,11,25.58,0.484,2026-03-21
CUST-001185,2026-04-01,7,24.55,0.335,2026-04-04
CUST-001185,2026-05-01,7,23.94,0.372,2026-05-10
CUST-001185,2026-06-01,7,20.65,0.308,2026-06-17
CUST-001185,2026-07-01,10,13.97,0.282,2026-07-18
CUST-001185,2026-08-01,7,10.76,0.169,2026-08-10
CUST-001186,2026-03-01,18,16.23,0.305,2026-03-23
CUST-001186,2026-04-01,22,14.8,0.292,2026-04-20
CUST-001186,2026-05-01,25,11.39,0.369,2026-05-27
CUST-001186,2026-06-01,18,9.4,0.309,2026-06-13
CUST-001186,2026-07-01,21,19.95,0.38,2026-07-03
CUST-001186,2026-08-01,25,22.77,0.315,2026-08-27
CUST-001187,2026-03-01,13,12.54,0.399,2026-03-06
CUST-001187,2026-04-01,18,17.4,0.459,2026-04-18
CUST-001187,2026-05-01,20,21.37,0.412,2026-05-09
CUST-001187,2026-06-01,14,19.64,0.489,2026-06-11
CUST-001187,2026-07-01,22,15.55,0.447,2026-07-11
CUST-001187,2026-08-01,20,15.94,0.419,2026-08-20
CUST-001188,2026-03-01,23,11.88,0.604,2026-03-16
CUST-001188,2026-04-01,25,14.44,0.578,2026-04-19
CUST-001188,2026-05-01,23,10.67,0.614,2026-05-09
CUST-001188,2026-06-01,25,15.15,0.579,2026-06-04
CUST-001188,2026-07-01,23,15.37,0.59,2026-07-25
CUST-001188,2026-08-01,20,13.72,0.555,2026-08-21
CUST-001189,2026-03-01,15,33.91,0.684,2026-03-05
CUST-001189,2026-04-01,15,29.1,0.644,2026-04-09
CUST-001189,2026-05-01,15,31.82,0.632,2026-05-20
CUST-001189,2026-06-01,18,34.69,0.588,2026-06-02
CUST-001189,2026-07-01,14,26.12,0.584,2026-07-23
CUST-001189,2026-08-01,15,29.98,0.641,2026-08-16
CUST-001190,2026-03-01,21,27.61,0.662,2026-03-01
CUST-001190,2026-04-01,18,28.45,0.649,2026-04-03
CUST-001190,2026-05-01,19,34.35,0.607,2026-05-21
CUST-001190,2026-06-01,20,32.13,0.652,2026-06-04
CUST-001190,2026-07-01,18,32.72,0.708,2026-07-02
CUST-001190,2026-08-01,20,33.28,0.685,2026-08-11
CUST-001191,2026-03-01,9,15.44,0.54,2026-03-02
CUST-001191,2026-04-01,11,8.82,0.588,2026-04-12
CUST-001191,2026-05-01,11,8.26,0.578,2026-05-05
CUST-001191,2026-06-01,10,7.62,0.633,2026-06-18
CUST-001191,2026-07-01,8,7.38,0.551,2026-07-26
CUST-001191,2026-08-01,10,13.15,0.589,2026-08-04
CUST-001192,2026-03-01,15,32.07,0.364,2026-03-15
CUST-001192,2026-04-01,18,33.45,0.382,2026-04-26
CUST-001192,2026-05-01,20,29.92,0.404,2026-05-23
CUST-001192,2026-06-01,20,35.8,0.387,2026-06-08
CUST-001192,2026-07-01,22,33.27,0.386,2026-07-21
CUST-001192,2026-08-01,17,34.34,0.368,2026-08-15
CUST-001193,2026-03-01,11,27.01,0.492,2026-03-20
CUST-001193,2026-04-01,14,21.09,0.466,2026-04-06
CUST-001193,2026-05-01,10,25.91,0.474,2026-05-24
CUST-001193,2026-06-01,11,24.77,0.5,2026-06-15
CUST-001193,2026-07-01,15,26.82,0.546,2026-07-15
CUST-001193,2026-08-01,13,27.89,0.583,2026-08-04
CUST-001194,2026-03-01,13,40.74,0.583,2026-03-08
CUST-001194,2026-04-01,15,35.18,0.648,2026-04-13
CUST-001194,2026-05-01,13,42.64,0.544,2026-05-04
CUST-001194,2026-06-01,14,44.47,0.584,2026-06-02
CUST-001194,2026-07-01,16,50.75,0.625,2026-07-22
CUST-001194,2026-08-01,11,44.11,0.596,2026-08-06
CUST-001195,2026-03-01,24,21.92,0.481,2026-03-18
CUST-001195,2026-04-01,23,25.79,0.502,2026-04-01
CUST-001195,2026-05-01,21,25.54,0.487,2026-05-03
CUST-001195,2026-06-01,19,19.28,0.508,2026-06-10
CUST-001195,2026-07-01,23,22.5,0.477,2026-07-05
CUST-001195,2026-08-01,21,18.56,0.43,2026-08-05
CUST-001196,2026-03-01,7,16.85,0.43,2026-03-18
CUST-001196,2026-04-01,8,12.33,0.435,2026-04-21
CUST-001196,2026-05-01,7,14.21,0.371,2026-05-10
CUST-001196,2026-06-01,4,7.73,0.338,2026-06-15
CUST-001196,2026-07-01,6,9.06,0.232,2026-07-23
CUST-001196,2026-08-01,2,7.34,0.215,2026-08-07
CUST-001197,2026-03-01,11,41.41,0.567,2026-03-06
CUST-001197,2026-04-01,12,43.04,0.545,2026-04-12
CUST-001197,2026-05-01,12,45.38,0.551,2026-05-04
CUST-001197,2026-06-01,12,47.21,0.582,2026-06-06
CUST-001197,2026-07-01,11,40.17,0.521,2026-07-23
CUST-001197,2026-08-01,14,40.89,0.58,2026-08-13
CUST-001198,2026-03-01,12,39.85,0.66,2026-03-14
CUST-001198,2026-04-01,11,30.75,0.585,2026-04-11
CUST-001198,2026-05-01,9,30.36,0.624,2026-05-10
CUST-001198,2026-06-01,8,31.97,0.593,2026-06-20
CUST-001198,2026-07-01,13,38.31,0.749,2026-07-23
CUST-001198,2026-08-01,9,39.31,0.609,2026-08-17
CUST-001199,2026-03-01,22,37.19,0.648,2026-03-08
CUST-001199,2026-04-01,18,36.17,0.701,2026-04-25
CUST-001199,2026-05-01,16,37.22,0.725,2026-05-08
CUST-001199,2026-06-01,19,44.32,0.686,2026-06-05
CUST-001199,2026-07-01,16,41.1,0.76,2026-07-19
CUST-001199,2026-08-01,17,40.53,0.724,2026-08-07
CUST-001200,2026-03-01,11,29.19,0.492,2026-03-06
CUST-001200,2026-04-01,12,33.2,0.458,2026-04-24
CUST-001200,2026-05-01,13,28.98,0.437,2026-05-15
CUST-001200,2026-06-01,10,31.78,0.433,2026-06-06
CUST-001200,2026-07-01,13,28.27,0.423,2026-07-21
CUST-001200,2026-08-01,17,38.05,0.472,2026-08-04
CUST-001201,2026-03-01,24,13.18,0.667,2026-03-13
CUST-001201,2026-04-01,22,20.71,0.694,2026-04-08
CUST-001201,2026-05-01,23,23.27,0.688,2026-05-13
CUST-001201,2026-06-01,25,19.52,0.673,2026-06-27
CUST-001201,2026-07-01,19,15.45,0.576,2026-07-24
CUST-001201,2026-08-01,23,13.39,0.696,2026-08-08
CUST-001202,2026-03-01,15,28.64,0.288,2026-03-23
CUST-001202,2026-04-01,13,30.81,0.336,2026-04-16
CUST-001202,2026-05-01,16,38.35,0.364,2026-05-21
