transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method
5179,CUST-000818,2026-03-16,47.98,payment,success,Mailed check
5180,CUST-000818,2026-04-16,47.98,payment,success,Mailed check
5181,CUST-000818,2026-05-16,47.98,failed_payment,failed,Mailed check
5182,CUST-000818,2026-05-19,47.98,payment,success,Mailed check
5183,CUST-000818,2026-06-16,47.98,failed_payment,failed,Mailed check
5184,CUST-000818,2026-07-16,47.98,payment,success,Mailed check
5185,CUST-000818,2026-08-16,47.98,payment,success,Mailed check
5186,CUST-000819,2026-03-16,88.58,payment,success,Bank transfer
5187,CUST-000819,2026-04-16,88.58,payment,success,Bank transfer
5188,CUST-000819,2026-05-16,88.58,payment,success,Bank transfer
5189,CUST-000819,2026-06-16,88.58,failed_payment,failed,Bank transfer
5190,CUST-000819,2026-06-19,88.58,payment,success,Bank transfer
5191,CUST-000819,2026-07-16,88.58,payment,success,Bank transfer
5192,CUST-000819,2026-08-16,88.58,payment,success,Bank transfer
5193,CUST-000820,2026-03-16,104.09,payment,success,Credit card
5194,CUST-000820,2026-04-16,104.09,payment,success,Credit card
5195,CUST-000820,2026-05-16,104.09,payment,success,Credit card
5196,CUST-000820,2026-06-16,104.09,payment,success,Credit card
5197,CUST-000820,2026-07-16,104.09,payment,success,Credit card
5198,CUST-000820,2026-08-16,104.09,payment,success,Credit card
5199,CUST-000821,2026-03-16,96.85,payment,success,Electronic check
5200,CUST-000821,2026-04-16,96.85,payment,success,Electronic check
5201,CUST-000821,2026-05-16,96.85,payment,success,Electronic check
5202,CUST-000821,2026-06-16,96.85,payment,success,Electronic check
5203,CUST-000821,2026-07-16,96.85,payment,success,Electronic check
5204,CUST-000821,2026-08-16,96.85,payment,success,Electronic check
5205,CUST-000822,2026-03-16,82.78,payment,success,Bank transfer
5206,CUST-000822,2026-04-16,82.78,payment,success,Bank transfer
5207,CUST-000822,2026-05-16,82.78,payment,success,Bank transfer
5208,CUST-000822,2026-06-16,82.78,payment,success,Bank transfer
5209,CUST-000822,2026-07-16,82.78,payment,success,Bank transfer
5210,CUST-000822,2026-08-16,82.78,payment,success,Bank transfer
5211,CUST-000823,2026-03-16,73.83,payment,success,Credit card
5212,CUST-000823,2026-04-16,73.83,failed_payment,failed,Credit card
5213,CUST-000823,2026-04-19,73.83,payment,success,Credit card
5214,CUST-000823,2026-05-16,73.83,payment,success,Credit card
5215,CUST-000823,2026-06-16,73.83,payment,success,Credit card
5216,CUST-000823,2026-07-16,73.83,failed_payment,failed,Credit card
5217,CUST-000823,2026-08-16,73.83,failed_payment,failed,Credit card
5218,CUST-000823,2026-08-19,73.83,payment,success,Credit card
5219,CUST-000824,2026-03-16,23.11,payment,success,Mailed check
5220,CUST-000824,2026-04-16,23.11,payment,success,Mailed check
5221,CUST-000824,2026-05-16,23.11,payment,success,Mailed check
5222,CUST-000824,2026-06-16,23.11,payment,success,Mailed check
5223,CUST-000824,2026-07-16,23.11,payment,success,Mailed check
5224,CUST-000824,2026-08-16,23.11,payment,success,Mailed check
5225,CUST-000825,2026-03-16,92.29,failed_payment,failed,Credit card
5226,CUST-000825,2026-04-16,92.29,payment,success,Credit card
5227,CUST-000825,2026-05-16,92.29,failed_payment,failed,Credit card
5228,CUST-000825,2026-05-19,92.29,payment,success,Credit card
5229,CUST-000825,2026-06-16,92.29,payment,success,Credit card
5230,CUST-000825,2026-07-16,92.29,payment,success,Credit card
5231,CUST-000825,2026-08-16,92.29,payment,success,Credit card
5232,CUST-000826,2026-03-16,74.5,payment,success,Mailed check
5233,CUST-000826,2026-04-16,74.5,payment,success,Mailed check
5234,CUST-000826,2026-05-16,74.5,payment,success,Mailed check
5235,CUST-000826,2026-06-16,74.5,payment,success,Mailed check
5236,CUST-000826,2026-07-16,74.5,payment,success,Mailed check
5237,CUST-000826,2026-08-16,74.5,payment,success,Mailed check
5238,CUST-000827,2026-03-16,47.07,payment,success,Electronic check
5239,CUST-000827,2026-04-16,47.07,payment,success,Electronic check
5240,CUST-000827,2026-05-16,47.07,payment,success,Electronic check
5241,CUST-000827,2026-06-16,47.07,payment,success,Electronic check
5242,CUST-000827,2026-07-16,47.07,payment,success,Electronic check
5243,CUST-000827,2026-08-16,47.07,payment,success,Electronic check
5244,CUST-000828,2026-03-16,52.78,payment,success,Credit card
5245,CUST-000828,2026-04-16,52.78,failed_payment,failed,Credit card
5246,CUST-000828,2026-04-19,52.78,payment,success,Credit card
5247,CUST-000828,2026-05-16,52.78,payment,success,Credit card
5248,CUST-000828,2026-06-16,52.78,payment,success,Credit card
5249,CUST-000828,2026-07-16,52.78,payment,success,Credit card
5250,CUST-000828,2026-08-16,52.78,payment,success,Credit card
5251,CUST-000829,2026-03-16,113.56,payment,success,Mailed check
5252,CUST-000829,2026-04-16,113.56,payment,success,Mailed check
5253,CUST-000829,2026-05-16,113.56,payment,success,Mailed check
5254,CUST-000829,2026-06-16,113.56,payment,success,Mailed check
5255,CUST-000829,2026-07-16,113.56,payment,success,Mailed check
5256,CUST-000829,2026-08-16,113.56,payment,success,Mailed check
5257,CUST-000830,2026-03-16,82.44,payment,success,Credit card
5258,CUST-000830,2026-04-16,82.44,failed_payment,failed,Credit card
5259,CUST-000830,2026-04-19,82.44,payment,success,Credit card
5260,CUST-000830,2026-05-16,82.44,failed_payment,failed,Credit card
5261,CUST-000830,2026-05-19,82.44,payment,success,Credit card
5262,CUST-000830,2026-06-16,82.44,payment,success,Credit card
5263,CUST-000830,2026-07-16,82.44,payment,success,Credit card
5264,CUST-000830,2026-08-16,82.44,payment,success,Credit card
5265,CUST-000831,2026-03-16,67.59,payment,success,Mailed check
5266,CUST-000831,2026-04-16,67.59,payment,success,Mailed check
5267,CUST-000831,2026-05-16,67.59,payment,success,Mailed check
5268,CUST-000831,2026-06-16,67.59,payment,success,Mailed check
5269,CUST-000831,2026-07-16,67.59,payment,success,Mailed check
5270,CUST-000831,2026-08-16,67.59,payment,success,Mailed check
5271,CUST-000832,2026-03-16,82.09,payment,success,Mailed check
5272,CUST-000832,2026-04-16,82.09,payment,success,Mailed check
5273,CUST-000832,2026-05-16,82.09,payment,success,Mailed check
5274,CUST-000832,2026-06-16,82.09,payment,success,Mailed check
5275,CUST-000832,2026-07-16,82.09,payment,success,Mailed check
5276,CUST-000832,2026-08-16,82.09,payment,success,Mailed check
5277,CUST-000833,2026-03-16,61.37,payment,success,Bank transfer
5278,CUST-000833,2026-04-16,61.37,payment,success,Bank transfer
5279,CUST-000833,2026-05-16,61.37,payment,success,Bank transfer
5280,CUST-000833,2026-06-16,61.37,payment,success,Bank transfer
5281,CUST-000833,2026-07-16,61.37,payment,success,Bank transfer
5282,CUST-000833,2026-08-16,61.37,payment,success,Bank transfer
5283,CUST-000834,2026-03-16,67.02,payment,success,Mailed check
5284,CUST-000834,2026-04-16,67.02,payment,success,Mailed check
5285,CUST-000834,2026-05-16,67.02,payment,success,Mailed check
5286,CUST-000834,2026-06-16,67.02,payment,success,Mailed check
5287,CUST-000834,2026-07-16,67.02,failed_payment,failed,Mailed check
5288,CUST-000834,2026-08-16,67.02,payment,success,Mailed check
5289,CUST-000835,2026-03-16,49.03,payment,success,Credit card
5290,CUST-000835,2026-04-16,49.03,payment,success,Credit card
5291,CUST-000835,2026-05-16,49.03,payment,success,Credit card
5292,CUST-000835,2026-06-16,49.03,payment,success,Credit card
5293,CUST-000835,2026-07-16,49.03,payment,success,Credit card
5294,CUST-000835,2026-08-16,49.03,payment,success,Credit card
5295,CUST-000836,2026-03-16,63.99,payment,success,Electronic check
5296,CUST-000836,2026-04-16,63.99,payment,success,Electronic check
5297,CUST-000836,2026-05-16,63.99,payment,success,Electronic check
5298,CUST-000836,2026-06-16,63.99,payment,success,Electronic check
5299,CUST-000836,2026-07-16,63.99,payment,success,Electronic check
5300,CUST-000836,2026-08-16,63.99,payment,success,Electronic check
5301,CUST-000837,2026-03-16,88.56,payment,success,Electronic check
5302,CUST-000837,2026-04-16,88.56,payment,success,Electronic check
5303,CUST-000837,2026-05-16,88.56,payment,success,Electronic check
5304,CUST-000837,2026-06-16,88.56,payment,success,Electronic check
5305,CUST-000837,2026-07-16,88.56,payment,success,Electronic check
5306,CUST-000837,2026-08-16,88.56,payment,success,Electronic check
5307,CUST-000838,2026-03-16,23.99,payment,success,Electronic check
5308,CUST-000838,2026-04-16,23.99,payment,success,Electronic check
5309,CUST-000838,2026-05-16,23.99,payment,success,Electronic check
5310,CUST-000838,2026-06-16,23.99,payment,success,Electronic check
5311,CUST-000838,2026-07-16,23.99,payment,success,Electronic check
5312,CUST-000838,2026-08-16,23.99,payment,success,Electronic check
5313,CUST-000839,2026-03-16,99.5,payment,success,Mailed check
5314,CUST-000839,2026-04-16,99.5,payment,success,Mailed check
5315,CUST-000839,2026-05-16,99.5,payment,success,Mailed check
5316,CUST-000839,2026-06-16,99.5,payment,success,Mailed check
5317,CUST-000839,2026-07-16,99.5,payment,success,Mailed check
5318,CUST-000839,2026-08-16,99.5,payment,success,Mailed check
5319,CUST-000840,2026-03-16,48.3,payment,success,Electronic check
5320,CUST-000840,2026-04-16,48.3,payment,success,Electronic check
5321,CUST-000840,2026-05-16,48.3,payment,success,Electronic check
5322,CUST-000840,2026-06-16,48.3,payment,success,Electronic check
5323,CUST-000840,2026-07-16,48.3,payment,success,Electronic check
5324,CUST-000840,2026-08-16,48.3,payment,success,Electronic check
5325,CUST-000841,2026-03-16,88.26,failed_payment,failed,Mailed check
5326,CUST-000841,2026-03-19,88.26,payment,success,Mailed check
5327,CUST-000841,2026-04-16,88.26,payment,success,Mailed check
5328,CUST-000841,2026-05-16,88.26,payment,success,Mailed check
5329,CUST-000841,2026-06-16,88.26,payment,success,Mailed check
5330,CUST-000841,2026-07-16,88.26,payment,success,Mailed check
5331,CUST-000841,2026-08-16,88.26,payment,success,Mailed check
5332,CUST-000842,2026-03-16,84.27,payment,success,Electronic check
5333,CUST-000842,2026-04-16,84.27,payment,success,Electronic check
5334,CUST-000842,2026-05-16,84.27,payment,success,Electronic check
5335,CUST-000842,2026-06-16,84.27,payment,success,Electronic check
5336,CUST-000842,2026-07-16,84.27,payment,success,Electronic check
5337,CUST-000842,2026-08-16,84.27,payment,success,Electronic check
5338,CUST-000843,2026-03-16,85.26,failed_payment,failed,Credit card
5339,CUST-000843,2026-04-16,85.26,payment,success,Credit card
5340,CUST-000843,2026-05-16,85.26,payment,success,Credit card
5341,CUST-000843,2026-06-16,85.26,payment,success,Credit card
5342,CUST-000843,2026-07-16,85.26,failed_payment,failed,Credit card
5343,CUST-000843,2026-07-19,85.26,payment,success,Credit card
5344,CUST-000843,2026-08-16,85.26,payment,success,Credit card
5345,CUST-000844,2026-03-16,80.81,payment,success,Electronic check
5346,CUST-000844,2026-04-16,80.81,payment,success,Electronic check
5347,CUST-000844,2026-05-16,80.81,payment,success,Electronic check
5348,CUST-000844,2026-06-16,80.81,payment,success,Electronic check
5349,CUST-000844,2026-07-16,80.81,payment,success,Electronic check
5350,CUST-000844,2026-08-16,80.81,payment,success,Electronic check
5351,CUST-000845,2026-03-16,115.91,failed_payment,failed,Credit card
5352,CUST-000845,2026-03-19,115.91,payment,success,Credit card
5353,CUST-000845,2026-04-16,115.91,payment,success,Credit card
5354,CUST-000845,2026-05-16,115.91,payment,success,Credit card
5355,CUST-000845,2026-06-16,115.91,payment,success,Credit card
5356,CUST-000845,2026-07-16,115.91,payment,success,Credit card
5357,CUST-000845,2026-08-16,115.91,payment,success,Credit card
5358,CUST-000846,2026-03-16,70.83,payment,success,Credit card
5359,CUST-000846,2026-04-16,70.83,payment,success,Credit card
5360,CUST-000846,2026-05-16,70.83,payment,success,Credit card
5361,CUST-000846,2026-06-16,70.83,payment,success,Credit card
5362,CUST-000846,2026-07-16,70.83,payment,success,Credit card
5363,CUST-000846,2026-08-16,70.83,payment,success,Credit card
5364,CUST-000847,2026-03-16,93.23,payment,success,Bank transfer
5365,CUST-000847,2026-04-16,93.23,payment,success,Bank transfer
5366,CUST-000847,2026-05-16,93.23,failed_payment,failed,Bank transfer
5367,CUST-000847,2026-05-19,93.23,payment,success,Bank transfer
5368,CUST-000847,2026-06-16,93.23,payment,success,Bank transfer
5369,CUST-000847,2026-07-16,93.23,failed_payment,failed,Bank transfer
5370,CUST-000847,2026-08-16,93.23,payment,success,Bank transfer
5371,CUST-000848,2026-03-16,90.54,payment,success,Credit card
5372,CUST-000848,2026-04-16,90.54,payment,success,Credit card
5373,CUST-000848,2026-05-16,90.54,payment,success,Credit card
5374,CUST-000848,2026-06-16,90.54,payment,success,Credit card
5375,CUST-000848,2026-07-16,90.54,payment,success,Credit card
5376,CUST-000848,2026-08-16,90.54,payment,success,Credit card
5377,CUST-000849,2026-03-16,43.63,payment,success,Credit card
5378,CUST-000849,2026-04-16,43.63,payment,success,Credit card
5379,CUST-000849,2026-05-16,43.63,payment,success,Credit card
5380,CUST-000849,2026-06-16,43.63,payment,success,Credit card
5381,CUST-000849,2026-07-16,43.63,payment,success,Credit card
5382,CUST-000849,2026-08-16,43.63,payment,success,Credit card
5383,CUST-000850,2026-03-16,48.33,payment,success,Credit card
5384,CUST-000850,2026-04-16,48.33,payment,success,Credit card
5385,CUST-000850,2026-05-16,48.33,failed_payment,failed,Credit card
5386,CUST-000850,2026-05-19,48.33,payment,success,Credit card
5387,CUST-000850,2026-06-16,48.33,payment,success,Credit card
5388,CUST-000850,2026-07-16,48.33,payment,success,Credit card
5389,CUST-000850,2026-08-16,48.33,payment,success,Credit card
5390,CUST-000851,2026-03-16,62.4,payment,success,Bank transfer
5391,CUST-000851,2026-04-16,62.4,payment,success,Bank transfer
5392,CUST-000851,2026-05-16,62.4,payment,success,Bank transfer
5393,CUST-000851,2026-06-16,62.4,payment,success,Bank transfer
5394,CUST-000851,2026-07-16,62.4,payment,success,Bank transfer
5395,CUST-000851,2026-08-16,62.4,payment,success,Bank transfer
5396,CUST-000852,2026-03-16,47.77,payment,success,Bank transfer
5397,CUST-000852,2026-04-16,47.77,payment,success,Bank transfer
5398,CUST-000852,2026-05-16,47.77,payment,success,Bank transfer
5399,CUST-000852,2026-06-16,47.77,payment,success,Bank transfer
5400,CUST-000852,2026-07-16,47.77,payment,success,Bank transfer
5401,CUST-000852,2026-08-16,47.77,payment,success,Bank transfer
5402,CUST-000853,2026-03-16,56.67,payment,success,Mailed check
5403,CUST-000853,2026-04-16,56.67,payment,success,Mailed check
5404,CUST-000853,2026-05-16,56.67,payment,success,Mailed check
5405,CUST-000853,2026-06-16,56.67,payment,success,Mailed check
5406,CUST-000853,2026-07-16,56.67,payment,success,Mailed check
5407,CUST-000853,2026-08-16,56.67,payment,success,Mailed check
5408,CUST-000854,2026-03-16,59.1,payment,success,Bank transfer
5409,CUST-000854,2026-04-16,59.1,payment,success,Bank transfer
5410,CUST-000854,2026-05-16,59.1,payment,success,Bank transfer
5411,CUST-000854,2026-06-16,59.1,payment,success,Bank transfer
5412,CUST-000854,2026-07-16,59.1,payment,success,Bank transfer
5413,CUST-000854,2026-08-16,59.1,payment,success,Bank transfer
5414,CUST-000855,2026-03-16,80.39,failed_payment,failed,Mailed check
5415,CUST-000855,2026-04-16,80.39,payment,success,Mailed check
5416,CUST-000855,2026-05-16,80.39,payment,success,Mailed check
5417,CUST-000855,2026-06-16,80.39,failed_payment,failed,Mailed check
5418,CUST-000855,2026-06-19,80.39,payment,success,Mailed check
5419,CUST-000855,2026-07-16,80.39,payment,success,Mailed check
5420,CUST-000855,2026-08-16,80.39,failed_payment,failed,Mailed check
5421,CUST-000855,2026-08-19,80.39,payment,success,Mailed check
5422,CUST-000856,2026-03-16,41.99,payment,success,Electronic check
5423,CUST-000856,2026-04-16,41.99,payment,success,Electronic check
5424,CUST-000856,2026-05-16,41.99,failed_payment,failed,Electronic check
5425,CUST-000856,2026-06-16,41.99,failed_payment,failed,Electronic check
5426,CUST-000856,2026-06-19,41.99,payment,success,Electronic check
5427,CUST-000856,2026-07-16,41.99,payment,success,Electronic check
5428,CUST-000856,2026-08-16,41.99,payment,success,Electronic check
5429,CUST-000857,2026-03-16,100.43,payment,success,Credit card
5430,CUST-000857,2026-04-16,100.43,payment,success,Credit card
5431,CUST-000857,2026-05-16,100.43,payment,success,Credit card
5432,CUST-000857,2026-06-16,100.43,payment,success,Credit card
5433,CUST-000857,2026-07-16,100.43,payment,success,Credit card
5434,CUST-000857,2026-08-16,100.43,payment,success,Credit card
5435,CUST-000858,2026-03-16,63.75,payment,success,Bank transfer
5436,CUST-000858,2026-04-16,63.75,payment,success,Bank transfer
5437,CUST-000858,2026-05-16,63.75,failed_payment,failed,Bank transfer
5438,CUST-000858,2026-05-19,63.75,payment,success,Bank transfer
5439,CUST-000858,2026-06-16,63.75,payment,success,Bank transfer
5440,CUST-000858,2026-07-16,63.75,payment,success,Bank transfer
5441,CUST-000858,2026-08-16,63.75,payment,success,Bank transfer
5442,CUST-000859,2026-03-16,90.62,payment,success,Bank transfer
5443,CUST-000859,2026-04-16,90.62,payment,success,Bank transfer
5444,CUST-000859,2026-05-16,90.62,payment,success,Bank transfer
5445,CUST-000859,2026-06-16,90.62,payment,success,Bank transfer
5446,CUST-000859,2026-07-16,90.62,failed_payment,failed,Bank transfer
5447,CUST-000859,2026-08-16,90.62,payment,success,Bank transfer
5448,CUST-000860,2026-03-16,28.14,payment,success,Mailed check
5449,CUST-000860,2026-04-16,28.14,payment,success,Mailed check
5450,CUST-000860,2026-05-16,28.14,payment,success,Mailed check
5451,CUST-000860,2026-06-16,28.14,payment,success,Mailed check
5452,CUST-000860,2026-07-16,28.14,payment,success,Mailed check
5453,CUST-000860,2026-08-16,28.14,payment,success,Mailed check
5454,CUST-000861,2026-03-16,67.0,payment,success,Credit card
5455,CUST-000861,2026-04-16,67.0,payment,success,Credit card
5456,CUST-000861,2026-05-16,67.0,payment,success,Credit card
5457,CUST-000861,2026-06-16,67.0,payment,success,Credit card
5458,CUST-000861,2026-07-16,67.0,payment,success,Credit card
5459,CUST-000861,2026-08-16,67.0,payment,success,Credit card
5460,CUST-000862,2026-03-16,22.82,payment,success,Bank transfer
5461,CUST-000862,2026-04-16,22.82,payment,success,Bank transfer
5462,CUST-000862,2026-05-16,22.82,payment,success,Bank transfer
5463,CUST-000862,2026-06-16,22.82,payment,success,Bank transfer
5464,CUST-000862,2026-07-16,22.82,payment,success,Bank transfer
5465,CUST-000862,2026-08-16,22.82,payment,success,Bank transfer
5466,CUST-000863,2026-03-16,87.59,payment,success,Electronic check
5467,CUST-000863,2026-04-16,87.59,payment,success,Electronic check
5468,CUST-000863,2026-05-16,87.59,payment,success,Electronic check
5469,CUST-000863,2026-06-16,87.59,payment,success,Electronic check
5470,CUST-000863,2026-07-16,87.59,payment,success,Electronic check
5471,CUST-000863,2026-08-16,87.59,payment,success,Electronic check
5472,CUST-000864,2026-03-16,54.37,payment,success,Credit card
5473,CUST-000864,2026-04-16,54.37,payment,success,Credit card
5474,CUST-000864,2026-05-16,54.37,payment,success,Credit card
5475,CUST-000864,2026-06-16,54.37,payment,success,Credit card
5476,CUST-000864,2026-07-16,54.37,payment,success,Credit card
5477,CUST-000864,2026-08-16,54.37,payment,success,Credit card
5478,CUST-000865,2026-03-16,114.93,payment,success,Credit card
5479,CUST-000865,2026-04-16,114.93,payment,success,Credit card
5480,CUST-000865,2026-05-16,114.93,payment,success,Credit card
5481,CUST-000865,2026-06-16,114.93,payment,success,Credit card
5482,CUST-000865,2026-07-16,114.93,payment,success,Credit card
5483,CUST-000865,2026-08-16,114.93,payment,success,Credit card
5484,CUST-000866,2026-03-16,52.41,payment,success,Credit card
5485,CUST-000866,2026-04-16,52.41,payment,success,Credit card
5486,CUST-000866,2026-05-16,52.41,payment,success,Credit card
5487,CUST-000866,2026-06-16,52.41,payment,success,Credit card
5488,CUST-000866,2026-07-16,52.41,payment,success,Credit card
5489,CUST-000866,2026-08-16,52.41,payment,success,Credit card
5490,CUST-000867,2026-03-16,76.38,payment,success,Mailed check
5491,CUST-000867,2026-04-16,76.38,payment,success,Mailed check
5492,CUST-000867,2026-05-16,76.38,payment,success,Mailed check
5493,CUST-000867,2026-06-16,76.38,payment,success,Mailed check
5494,CUST-000867,2026-07-16,76.38,payment,success,Mailed check
5495,CUST-000867,2026-08-16,76.38,payment,success,Mailed check
5496,CUST-000868,2026-03-16,45.74,payment,success,Electronic check
5497,CUST-000868,2026-04-16,45.74,payment,success,Electronic check
5498,CUST-000868,2026-05-16,45.74,payment,success,Electronic check
5499,CUST-000868,2026-06-16,45.74,payment,success,Electronic check
5500,CUST-000868,2026-07-16,45.74,payment,success,Electronic check
5501,CUST-000868,2026-08-16,45.74,payment,success,Electronic check
5502,CUST-000869,2026-03-16,82.01,payment,success,Electronic check
5503,CUST-000869,2026-04-16,82.01,payment,success,Electronic check
5504,CUST-000869,2026-05-16,82.01,payment,success,Electronic check
5505,CUST-000869,2026-06-16,82.01,payment,success,Electronic check
5506,CUST-000869,2026-07-16,82.01,payment,success,Electronic check
5507,CUST-000869,2026-08-16,82.01,payment,success,Electronic check
5508,CUST-000870,2026-03-16,66.7,payment,success,Bank transfer
5509,CUST-000870,2026-04-16,66.7,payment,success,Bank transfer
5510,CUST-000870,2026-05-16,66.7,payment,success,Bank transfer
5511,CUST-000870,2026-06-16,66.7,payment,success,Bank transfer
5512,CUST-000870,2026-07-16,66.7,payment,success,Bank transfer
5513,CUST-000870,2026-08-16,66.7,payment,success,Bank transfer
5514,CUST-000871,2026-03-16,57.06,payment,success,Credit card
5515,CUST-000871,2026-04-16,57.06,payment,success,Credit card
5516,CUST-000871,2026-05-16,57.06,payment,success,Credit card
5517,CUST-000871,2026-06-16,57.06,payment,success,Credit card
5518,CUST-000871,2026-07-16,57.06,payment,success,Credit card
5519,CUST-000871,2026-08-16,57.06,payment,success,Credit card
5520,CUST-000872,2026-03-16,40.37,payment,success,Electronic check
5521,CUST-000872,2026-04-16,40.37,payment,success,Electronic check
5522,CUST-000872,2026-05-16,40.37,payment,success,Electronic check
5523,CUST-000872,2026-06-16,40.37,payment,success,Electronic check
5524,CUST-000872,2026-07-16,40.37,payment,success,Electronic check
5525,CUST-000872,2026-08-16,40.37,payment,success,Electronic check
5526,CUST-000873,2026-03-16,31.15,payment,success,Bank transfer
5527,CUST-000873,2026-04-16,31.15,payment,success,Bank transfer
5528,CUST-000873,2026-05-16,31.15,payment,success,Bank transfer
5529,CUST-000873,2026-06-16,31.15,payment,success,Bank transfer
5530,CUST-000873,2026-07-16,31.15,payment,success,Bank transfer
5531,CUST-000873,2026-08-16,31.15,failed_payment,failed,Bank transfer
5532,CUST-000873,2026-08-19,31.15,payment,success,Bank transfer
5533,CUST-000874,2026-03-16,31.99,payment,success,Electronic check
5534,CUST-000874,2026-04-16,31.99,payment,success,Electronic check
5535,CUST-000874,2026-05-16,31.99,payment,success,Electronic check
5536,CUST-000874,2026-06-16,31.99,payment,success,Electronic check
5537,CUST-000874,2026-07-16,31.99,payment,success,Electronic check
5538,CUST-000874,2026-08-16,31.99,payment,success,Electronic check
5539,CUST-000875,2026-03-16,119.9,payment,success,Credit card
5540,CUST-000875,2026-04-16,119.9,payment,success,Credit card
5541,CUST-000875,2026-05-16,119.9,payment,success,Credit card
5542,CUST-000875,2026-06-16,119.9,payment,success,Credit card
5543,CUST-000875,2026-07-16,119.9,payment,success,Credit card
5544,CUST-000875,2026-08-16,119.9,payment,success,Credit card
5545,CUST-000876,2026-03-16,61.23,payment,success,Electronic check
5546,CUST-000876,2026-04-16,61.23,payment,success,Electronic check
5547,CUST-000876,2026-05-16,61.23,failed_payment,failed,Electronic check
5548,CUST-000876,2026-05-19,61.23,payment,success,Electronic check
5549,CUST-000876,2026-06-16,61.23,payment,success,Electronic check
5550,CUST-000876,2026-07-16,61.23,payment,success,Electronic check
5551,CUST-000876,2026-08-16,61.23,payment,success,Electronic check
5552,CUST-000877,2026-03-16,20.19,payment,success,Credit card
5553,CUST-000877,2026-04-16,20.19,payment,success,Credit card
5554,CUST-000877,2026-05-16,20.19,payment,success,Credit card
5555,CUST-000877,2026-06-16,20.19,payment,success,Credit card
5556,CUST-000877,2026-07-16,20.19,payment,success,Credit card
5557,CUST-000877,2026-08-16,20.19,payment,success,Credit card
5558,CUST-000878,2026-03-16,115.29,payment,success,Electronic check
5559,CUST-000878,2026-04-16,115.29,payment,success,Electronic check
5560,CUST-000878,2026-05-16,115.29,payment,success,Electronic check
5561,CUST-000878,2026-06-16,115.29,payment,success,Electronic check
5562,CUST-000878,2026-07-16,115.29,payment,success,Electronic check
5563,CUST-000878,2026-08-16,115.29,payment,success,Electronic check
5564,CUST-000879,2026-03-16,22.0,payment,success,Mailed check
5565,CUST-000879,2026-04-16,22.0,payment,success,Mailed check
5566,CUST-000879,2026-05-16,22.0,payment,success,Mailed check
5567,CUST-000879,2026-06-16,22.0,payment,success,Mailed check
5568,CUST-000879,2026-07-16,22.0,payment,success,Mailed check
5569,CUST-000879,2026-08-16,22.0,payment,success,Mailed check
5570,CUST-000880,2026-03-16,61.86,payment,success,Bank transfer
5571,CUST-000880,2026-04-16,61.86,payment,success,Bank transfer
5572,CUST-000880,2026-05-16,61.86,payment,success,Bank transfer
5573,CUST-000880,2026-06-16,61.86,payment,success,Bank transfer
5574,CUST-000880,2026-07-16,61.86,payment,success,Bank transfer
5575,CUST-000880,2026-08-16,61.86,payment,success,Bank transfer
5576,CUST-000881,2026-03-16,91.75,payment,success,Credit card
5577,CUST-000881,2026-04-16,91.75,payment,success,Credit card
5578,CUST-000881,2026-05-16,91.75,payment,success,Credit card
5579,CUST-000881,2026-06-16,91.75,payment,success,Credit card
5580,CUST-000881,2026-07-16,91.75,payment,success,Credit card
5581,CUST-000881,2026-08-16,91.75,payment,success,Credit card
5582,CUST-000882,2026-03-16,111.46,payment,success,Mailed check
5583,CUST-000882,2026-04-16,111.46,payment,success,Mailed check
5584,CUST-000882,2026-05-16,111.46,payment,success,Mailed check
5585,CUST-000882,2026-06-16,111.46,payment,success,Mailed check
5586,CUST-000882,2026-07-16,111.46,payment,success,Mailed check
5587,CUST-000882,2026-08-16,111.46,payment,success,Mailed check
5588,CUST-000883,2026-03-16,91.29,payment,success,Credit card
5589,CUST-000883,2026-04-16,91.29,payment,success,Credit card
5590,CUST-000883,2026-05-16,91.29,payment,success,Credit card
5591,CUST-000883,2026-06-16,91.29,payment,success,Credit card
5592,CUST-000883,2026-07-16,91.29,payment,success,Credit card
5593,CUST-000883,2026-08-16,91.29,payment,success,Credit card
5594,CUST-000884,2026-03-16,66.36,payment,success,Electronic check
5595,CUST-000884,2026-04-16,66.36,payment,success,Electronic check
5596,CUST-000884,2026-05-16,66.36,payment,success,Electronic check
5597,CUST-000884,2026-06-16,66.36,payment,success,Electronic check
5598,CUST-000884,2026-07-16,66.36,payment,success,Electronic check
5599,CUST-000884,2026-08-16,66.36,payment,success,Electronic check
5600,CUST-000885,2026-03-16,117.44,payment,success,Mailed check
5601,CUST-000885,2026-04-16,117.44,payment,success,Mailed check
5602,CUST-000885,2026-05-16,117.44,failed_payment,failed,Mailed check
5603,CUST-000885,2026-06-16,117.44,payment,success,Mailed check
5604,CUST-000885,2026-07-16,117.44,payment,success,Mailed check
5605,CUST-000885,2026-08-16,117.44,payment,success,Mailed check
5606,CUST-000886,2026-03-16,23.93,payment,success,Credit card
5607,CUST-000886,2026-04-16,23.93,payment,success,Credit card
5608,CUST-000886,2026-05-16,23.93,payment,success,Credit card
5609,CUST-000886,2026-06-16,23.93,payment,success,Credit card
5610,CUST-000886,2026-07-16,23.93,failed_payment,failed,Credit card
5611,CUST-000886,2026-07-19,23.93,payment,success,Credit card
5612,CUST-000886,2026-08-16,23.93,payment,success,Credit card
